"RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
6,2.76629495978234,12.1228114926517,-0.43167388417028,0.324991757125151,3.9454,0,0.489,0,396.9,277,10.59,22.3,22.6
6,2.93779988925062,-0.7784260741173,-1.72275783672818,-0.877651934277819,5.5027,0,0.437,0,396.9,289,13.92,18.4,23.9
5,4.00239268368009,9.09177480416555,0.383036283113951,-0.163440513205316,3.048,0,0.507,1,395.24,307,6.2,91.3,21.7
5,3.88037452725922,4.81613259431067,0.250614332003453,0.577306371421523,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
6,1.53611254402496,8.68697957820841,-0.182853463031172,0.0743826827999197,3.6715,0,0.504,0,376.14,307,6.2,76.9,31.7
5,4.20618164996472,7.73286305619906,0.353867081074273,1.04162154072678,3.7872,0,0.538,0,358.77,307,8.14,95,13.1
6,4.16935553509827,25.8430123496204,2.07077835739156,1.50451425004055,2.3158,0,0.713,0,100.19,666,18.1,87.9,14.3
2,4.54525832667028,12.6004349139913,-0.525452012474501,-2.13384921875456,1.6102,0,0.871,1,343.28,403,19.58,88,15.3
6,3.29890219527309,8.17804190382871,0.0426373873473593,-2.24856521956661,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
6,3.68496353878176,-2.4574890190217,-1.15863608384189,-0.796855344800712,3.7476,0,0.449,0,395.15,247,4.49,56.8,22.2
7,1.93592967965024,1.89557434124799,0.333194512358775,-1.29132390387724,2.0107,20,0.647,0,391.93,264,3.97,100,30.1
8,0.926367484198382,5.64150469736295,-0.212417775496295,-0.36573092857317,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6
6,3.56102125101579,4.76437831168627,-0.627476458398444,1.03609420656182,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6
5,4.32720206929759,8.70639111674073,0.583892160022136,0.546882352703561,1.8125,0,0.624,0,396.9,437,21.89,98.8,18
6,3.34725102519452,1.400235094958,-1.01963493707818,1.33536611481951,3.4952,0,0.445,0,391.83,276,2.89,69.6,21.4
5,4.19282480734931,8.0282901844709,0.589049229483918,0.613237544228886,2.6463,0,0.51,0,395.5,296,4.05,84.1,23.6
6,2.64482803814978,4.40073612673145,-0.642716196300511,-0.197550368481999,5.9853,0,0.515,0,396.9,224,5.19,34.5,21.1
6,1.65361372837678,0.299668979713216,-0.950741451722303,-0.90486057212463,5.7209,0,0.448,0,385.41,233,6.91,2.9,26.6
5,4.49773421174292,6.00913763329347,0.179047806600017,-0.880708128792479,3.3633,0,0.55,1,393.74,276,13.89,92.4,23
6,2.97779919889365,8.61050543168985,-1.14909564408627,1.29243378451237,5.2146,0,0.46,0,375.21,430,3.24,17.2,22.6
8,-0.39387568701439,1.38320562608637,-0.0845142138098046,-1.88714317572526,2.4216,20,0.575,0,384.54,264,3.97,67,50
6,2.89495577876653,6.6302090941829,0.26368795834646,-1.54701457236491,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8
6,4.25031431345557,5.98097801184146,-0.795095957093262,-1.54701457236491,2.3887,0,0.605,0,348.13,403,19.58,97.3,19.1
6,3.51511821093972,7.36007080087072,-0.621484407028861,-1.54701457236491,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3
1,2.72960484050477,7.82744863382173,-0.239516371041905,-1.54701457236491,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
1,3.33659288383676,13.1021426155347,0.373834220708029,-1.54701457236491,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
8,0.384957909000575,2.31090228422817,0.282391628999757,-1.4986288445605,5.2119,20,0.4429,1,377.07,216,3.33,49.7,46
7,1.01577991384824,0.0516281365314377,-0.829500436469563,-1.4986288445605,4.1007,20,0.4429,0,396.9,216,3.33,32.2,35.1
6,1.99080983174847,4.02256522242091,-1.2057564978277,-1.1943938643994,5.9604,0,0.437,0,396.9,289,13.92,31.1,28.6
8,1.57201163833257,1.23773596210776,-0.225344793576463,-0.695829524768667,2.8944,0,0.504,0,382,307,6.2,83,50
6,2.57909557037223,8.70506108126401,-0.458737520213378,-0.695829524768667,3.6519,0,0.507,1,360.2,307,6.2,66.5,29
8,0.107084419348446,2.10992012874917,0.141245443559803,-0.695829524768667,3.3751,0,0.504,0,377.51,307,6.2,17,46.7
5,2.3355968615494,7.57860481303473,-0.491572627128869,-0.525818250464659,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7
6,2.98528483579188,0.509489310345549,-1.04812244737448,-0.525818250464659,2.9879,0,0.488,0,391,193,2.46,89.8,26.4
6,3.59162165600427,1.45933210499222,-0.659221061588155,-0.525818250464659,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6
6,3.41342648764599,-5.01854887765103,-1.38232111063518,-0.341710340923556,3.615,28,0.464,0,396.9,270,15.04,77.3,20.6
6,2.53939185306478,3.26795071182182,0.264921159350321,-0.0899986875399935,4.2515,0,0.437,0,394.92,398,12.83,6,24.1
6,3.25227778013941,2.86800255006147,-1.32791517167747,0.073471767344769,5.4007,25,0.426,0,395.63,281,4.86,70.4,23.9
6,2.63202753672439,4.73395120547093,-0.21699515833045,0.187985637785564,3.3603,0,0.499,0,396.9,279,5.96,68.2,18.9
5,4.04023422550098,9.7901353007527,-0.187795065540666,0.187985637785564,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8
6,4.63211535319773,15.1905869034516,0.385923551706111,0.763410225319547,1.7554,0,0.609,0,344.05,711,27.74,98.3,7
3,3.32097526945087,25.8708349635173,1.1728428576269,0.833916637360556,2.1222,0,0.77,1,377.73,666,18.1,97.4,17.8
6,4.21862618804666,23.1146933706051,0.937822472792544,0.833916637360556,2.1705,0,0.614,0,379.7,666,18.1,96.7,14.6
4,4.57874450464805,23.2163172464759,1.54374475119509,0.833916637360556,1.5895,0,0.7,0,372.92,666,18.1,100,10.2
4,3.85227677729391,28.4581864613122,1.73821581172241,0.833916637360556,2.7344,0,0.713,0,396.9,666,18.1,83,19.5
8,-0.0371108274171186,20.7301869641692,1.40213966804139,0.833916637360556,1.1691,0,0.631,0,366.15,666,18.1,100,50
5,3.81272155553374,22.3897850266521,1.25064484585277,0.833916637360556,2.2004,0,0.584,0,97.95,666,18.1,74.8,16.1
5,4.02860236540034,-1.42482436420997,-0.590733503933035,1.45124616523898,2.2875,0,0.573,0,396.9,273,11.93,76.7,20.6
5,3.18947938282769,5.66784307336567,0.363969922176867,1.45124616523898,3.7965,0,0.538,0,288.99,307,8.14,36.6,20.2
6,2.75582492341331,3.25327952003955,-1.00146991925243,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,45.4,19
5,3.32818975755869,-3.06840267443678,-0.942237381503266,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,58.5,18.7
6,3.314885297696,13.1893711046346,-0.685513679240743,-0.525818250464659,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8
6,3.92175195915863,8.95075783439027,-0.417161495971075,-0.525818250464659,2.4631,0,0.547,0,344.91,432,10.01,88.2,18.3
5,4.89219375961843,14.4501190007479,-0.322137746287165,0.763410225319547,1.8226,0,0.609,0,318.43,711,27.74,98,8.1
5,3.03066988665184,0.438244615684239,-0.299514037675117,-0.142360813351939,3.6526,0,0.489,1,390.94,277,10.59,53.8,22.4
6,3.95452264661146,3.47855744471287,-0.230813169748103,1.62150192036674,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3
5,4.66220615999018,4.91129275578443,-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4
8,0.163384074932737,0.238390089910951,-0.0935037427374783,-0.695829524768667,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3
6,3.52083503515098,8.0257932452735,0.553018734793929,-1.54701457236491,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
2,4.01708846538459,14.3416111665896,0.575785257963076,-1.54701457236491,1.7494,0,0.871,1,321.02,403,19.58,96,17
5,4.95690140522004,7.47120307762434,0.637889913664838,1.62150192036674,1.4394,0,0.624,0,396.9,437,21.89,100,14.4
5,3.09767871928891,25.4295281316628,0.922144908828823,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9
5,3.15354378399304,21.4352719713448,0.972481057837178,0.833916637360556,2.8965,0,0.58,0,393.37,666,18.1,75,23.2
4,3.36978314953649,21.9111462459871,0.986733084000734,0.833916637360556,2.5671,0,0.713,0,391.43,666,18.1,88.4,17.7
4,3.2655034076754,21.934646256879,1.04593205570304,0.833916637360556,2.5091,0,0.77,0,390.74,666,18.1,81.3,22.6
5,3.37943755219941,19.7834824019724,1.06119035413388,0.833916637360556,2.5403,0,0.584,0,331.29,666,18.1,94.5,19.1
4,2.28659435521014,23.3317321755246,1.0815276492846,0.833916637360556,2.5329,0,0.614,0,374.68,666,18.1,67.6,29.8
8,0.578373212405656,18.8994137715244,1.10308845635889,0.833916637360556,1.3325,0,0.631,0,375.52,666,18.1,100,50
4,3.55143008804001,18.3751485865642,1.118783357068,0.833916637360556,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1
8,0.927928919112764,17.0532354390363,1.16265648347329,0.833916637360556,1.3567,0,0.631,1,375.33,666,18.1,96.8,50
6,3.10239327169445,24.0213208657449,1.16537917921538,0.833916637360556,3.3317,0,0.532,0,393.07,666,18.1,74.9,23.7
4,4.0176522340615,24.435962578286,1.17684560946746,0.833916637360556,1.6768,0,0.693,0,396.9,666,18.1,96,12.5
4,4.24279152495867,22.5379133074222,1.23609730488857,0.833916637360556,2.7175,0,0.713,0,396.9,666,18.1,84.4,20
4,5.12523627228246,20.2956132902269,1.24549561341797,0.833916637360556,1.9265,0,0.7,0,394.43,666,18.1,97,15.1
8,0.103072092867368,17.6467665695068,1.31422930153939,0.833916637360556,1.1296,0,0.668,1,347.88,666,18.1,89.6,50
4,4.14926712119395,18.6294198265231,1.35620121079935,0.833916637360556,1.5804,0,0.7,0,396.9,666,18.1,100,11.3
4,4.36855520520451,21.708439761504,1.38277536154235,0.833916637360556,1.358,0,0.671,0,396.9,666,18.1,98.8,13.3
4,5.48954293758439,25.0353540709558,1.38651151104938,0.833916637360556,1.5004,0,0.693,0,338.16,666,18.1,77.8,6.3
4,5.28156112043166,25.8878500877024,1.44775841696885,0.833916637360556,1.77,0,0.7,0,396.9,666,18.1,97,9.7
4,4.5270908885123,26.1558461750918,1.48740706617275,0.833916637360556,1.8956,0,0.74,0,240.52,666,18.1,96.6,10.8
6,3.81803870161342,23.2139791260487,1.50896405141576,0.833916637360556,1.5106,0,0.631,0,131.42,666,18.1,100,23.1
4,4.20758130745621,22.9190468693904,1.55730899607216,0.833916637360556,1.3449,0,0.671,0,363.02,666,18.1,93.3,13.9
4,4.09695801597481,22.6337118975116,1.59475409965225,0.833916637360556,1.4261,0,0.7,0,396.9,666,18.1,98.1,7.2
4,4.45965038353297,21.0478672843812,1.61876675299813,0.833916637360556,1.3861,0,0.671,0,393.74,666,18.1,100,10.2
5,3.46720389300363,19.8792157834669,1.63248709431532,0.833916637360556,1.137,0,0.668,0,396.9,666,18.1,100,13.8
6,3.73524086233405,27.1508868592108,1.63911539124475,0.833916637360556,1.5539,0,0.597,0,28.79,666,18.1,100,17.9
4,3.21181856784718,24.1572411502597,1.65555562609375,0.833916637360556,1.3163,0,0.671,0,396.9,666,18.1,97.9,15
4,5.12047520871093,26.9849269693194,1.9281843063954,0.833916637360556,1.4896,0,0.693,0,396.9,666,18.1,100,5
5,4.29032008118501,1,-1.07990510068301,1.45124616523898,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9
5,4.05615464368761,4,-0.661198319646137,0.763410225319547,1.8681,0,0.609,0,390.11,711,27.74,98.8,13.6
5,4.49290331855441,4,-0.634909866974509,0.763410225319547,2.1099,0,0.609,0,396.9,711,27.74,83.5,20.1
5,3.86344986593174,4,-0.212853793637417,1.62150192036674,1.7883,0,0.624,0,392.11,437,21.89,96,16.2
5,3.95252080383056,4,0.14213510198575,1.62150192036674,1.6687,0,0.624,0,396.9,437,21.89,97.9,17.8
5,4.02935835562066,4,0.179614936911932,1.62150192036674,2.3274,0,0.624,0,385.76,437,21.89,97.9,23
5,2.9291810843984,4,0.208132786614066,1.45124616523898,4.4986,0,0.538,0,395.62,307,8.14,56.5,19.9
5,3.40964291460745,4,0.215879314531124,1.45124616523898,4.4619,0,0.538,0,380.02,307,8.14,84.5,18.2
6,3.86213923591046,4,0.239869957997484,1.45124616523898,4.682,0,0.538,0,376.88,307,8.14,90.3,16.6
5,3.86276801726847,4,0.27542816205318,1.45124616523898,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
5,4.79170343446483,4,0.476554392195228,1.45124616523898,4.233,0,0.538,0,360.17,307,8.14,94.1,12.7
5,3.04433218001687,5,-0.168397045747662,0.431102979977672,4.7211,0,0.493,0,391.13,287,7.38,74.3,18.5
8,0.896119815657359,5,0.120675140568934,-1.88714317572526,2.2885,20,0.647,0,386.86,264,3.97,91.5,48.8
6,2.95796089817209,8,0.121071810009603,-0.695829524768667,4.148,0,0.507,1,388.45,307,6.2,76.5,25.1
4,4.29475814438427,24,0.984540295939018,0.833916637360556,3.9917,0,0.583,0,388.62,666,18.1,51.9,21.2
4,2.9963633751565,24,0.987164780740247,0.833916637360556,1.7523,0,0.718,0,316.03,666,18.1,91.4,21.9
3,2.60439576931203,24,1.00396237613269,0.833916637360556,2.5052,0,0.77,1,391.34,666,18.1,91,21.7
3,3.86212691033172,24,1.04215131493884,0.833916637360556,1.9047,0,0.77,1,353.04,666,18.1,89,16.8
3,2.51582276724112,24,1.12762408855773,0.833916637360556,2.7227,0,0.77,1,395.43,666,18.1,83.4,22.7
4,3.55171852545549,24,1.14593090537205,0.833916637360556,2.3552,0,0.713,0,355.29,666,18.1,98.2,15.2
4,4.09705654751521,24,1.16239818470639,0.833916637360556,2.0048,0,0.74,0,395.69,666,18.1,100,18.4
5,3.16441528829597,24,1.16700786012726,0.833916637360556,3.4106,0,0.532,0,395.28,666,18.1,77,25
4,3.41749784725675,24,1.17332038105581,0.833916637360556,2.8016,0,0.713,0,393.82,666,18.1,89.9,20.2
6,4.6221586101019,24,1.21119103806884,0.833916637360556,2.206,0,0.584,0,302.76,666,18.1,97.4,13.3
6,3.87846458857253,24,1.2311333393862,0.833916637360556,2.3236,0,0.713,0,0.32,666,18.1,92.6,13.4
4,4.21850200904984,24,1.2489656791006,0.833916637360556,1.8746,0,0.718,0,319.98,666,18.1,95.3,14.2
4,3.48661731963161,24,1.29301921203609,0.833916637360556,2.9634,0,0.655,0,396.9,666,18.1,65.4,21.4
4,4.52887818502322,24,1.31330429179045,0.833916637360556,2.4527,0,0.713,0,375.87,666,18.1,99.3,17.8
4,3.83674057285256,24,1.33201451446875,0.833916637360556,1.7912,0,0.693,0,396.9,666,18.1,92.6,13.8
4,4.6280798527414,24,1.3353145407998,0.833916637360556,1.7257,0,0.693,0,391.98,666,18.1,98.8,13.1
4,4.45020351359288,24,1.36229418288493,0.833916637360556,2.2616,0,0.713,0,396.9,666,18.1,98.7,14.1
4,3.96736571885748,24,1.36490377735979,0.833916637360556,1.8172,0,0.74,0,396.9,666,18.1,93.9,12.8
5,3.94786863010912,24,1.37006710054033,0.833916637360556,2.4961,0,0.713,0,6.68,666,18.1,94.1,14.9
4,3.9018032350418,24,1.43066367003374,0.833916637360556,1.8589,0,0.718,0,318.75,666,18.1,100,16.7
4,3.21866967840372,24,1.46027777257684,0.833916637360556,1.2852,0,0.659,0,332.09,666,18.1,100,27.9
6,3.33599079979991,24,1.46346992390542,0.833916637360556,1.9512,0,0.614,0,291.55,666,18.1,87.6,20.8
4,3.21976433190986,24,1.53192093564319,0.833916637360556,1.9512,0,0.614,0,383.32,666,18.1,88,21.4
6,3.9960343954313,24,1.5343070890303,0.833916637360556,2.0026,0,0.74,0,27.49,666,18.1,93.3,9.6
5,4.82062322700404,24,1.55444361468444,0.833916637360556,1.9142,0,0.74,0,9.32,666,18.1,100,8.7
5,5.18867481090988,24,1.5717883072033,0.833916637360556,1.9096,0,0.679,0,7.68,666,18.1,95.4,8.3
4,5.21714050085669,24,1.74910839838682,0.833916637360556,1.7028,0,0.693,0,396.9,666,18.1,96,8.3
4,4.47269969856198,24,1.75304366103184,0.833916637360556,1.5888,0,0.693,0,396.9,666,18.1,100,5.6
8,0.703277836888304,5,0.689554520274477,-1.54701457236491,2.0407,0,0.605,1,389.61,403,19.58,98.2,50
6,1.22239639347408,3,-1.28466117089126,-0.0899986875399935,6.0622,0,0.458,0,394.63,222,2.18,45.8,33.4
7,1.31541277936379,1,-1.70749712180623,-1.78046140438548,5.885,90,0.401,1,395.52,198,1.21,24.8,50
7,1.31541277936379,5,0.138667536513616,-1.88714317572526,2.872,20,0.575,0,390.3,264,3.97,52.6,43.5
6,1.80631120682691,4,0.0954761316852015,-0.24401601094397,3.3175,0,0.544,0,396.9,304,9.9,82.5,22.8
7,1.8279447812707,5,-1.31708338639151,-0.61251795246359,6.4654,55,0.484,0,387.97,370,3.78,28.1,31.2
7,2.08036984631574,1,-1.78767987144046,-1.34109488233123,7.0379,35,0.442,0,394.74,284,1.52,49.3,32.7
5,2.24986775619655,5,-0.136109565180084,0.431102979977672,5.4159,0,0.493,0,396.9,287,7.38,28.9,23
5,2.35287367393696,3,-0.288987861891264,-0.142360813351939,4.3665,20,0.464,1,390.77,223,6.96,51.8,35.2
4,2.61719309471249,24,1.07215547032633,0.833916637360556,2.5182,0,0.77,0,374.56,666,18.1,88,25
6,2.69954300341079,2,-1.17985789526451,-0.525818250464659,3.0921,0,0.489,0,393.55,270,3.41,73.9,22
5,3.4466007021822,4,0.0784381586264715,-0.24401601094397,4.0019,0,0.544,0,396.23,304,9.9,58.8,21
6,3.47309064222919,6,-0.252215954094587,0.187985637785564,2.4091,0,0.585,0,396.9,391,9.69,65.3,21.2
5,3.48966651168965,4,0.556915495826945,1.45124616523898,4.175,0,0.538,0,376.73,307,8.14,100,14.5
5,3.65312102596691,2,-0.862334898869117,0.130160746119299,2.1974,0,0.581,0,377.67,188,25.65,84.1,20.3
6,3.74257336001008,24,1.16421049007105,0.833916637360556,3.5459,0,0.583,0,392.68,666,18.1,79.8,19.1
4,3.91438725130026,24,1.09583725578577,0.833916637360556,2.5975,0,0.713,0,255.23,666,18.1,90,16.4
6,3.92473330146628,4,0.342612756449429,1.45124616523898,4.4546,0,0.538,0,303.42,307,8.14,85.7,13.9
7,4.21047142468078,5,-0.502433224764114,-1.42225756521518,5.9505,12.5,0.524,0,396.9,311,7.87,96.1,27.1
4,4.32743444105458,24,1.52923259354833,0.833916637360556,1.5741,0,0.693,0,396.9,666,18.1,100,7.2
4,4.3787117756316,24,1.30861860311048,0.833916637360556,1.7281,0,0.7,0,396.9,666,18.1,98.9,11.5
4,4.4006514086449,24,1.57213846434682,0.833916637360556,1.5192,0,0.671,0,396.9,666,18.1,99.1,10.9
4,5.18159064937947,24,1.66505245342637,0.833916637360556,1.4395,0,0.7,0,285.83,666,18.1,91.2,8.8
4,5.60127400904851,24,2.00419999588948,0.833916637360556,1.6582,0,0.693,0,88.27,666,18.1,100,7
4,5.00912879101723,24,1.74246001076939,0.833916637360556,1.4672,0,0.7,0,396.9,666,18.1,100,10.5
5,4.30387419535558,24,1.80741741062625,0.833916637360556,1.5894,0,0.597,0,210.97,666,18.1,100,16.3
5,4.74136542606774,24,1.55043152293854,0.833916637360556,2.1007,0,0.614,0,349.48,666,18.1,97.3,12
5,4.6625677969456,4,-0.0332999676439515,-0.142360813351939,3.665,0,0.489,1,395.24,277,10.59,88.6,19.3
5,5.10364896126125,4,-0.15886390730877,-0.142360813351939,3.5875,0,0.489,0,348.93,277,10.59,9.8,23.7
5,4.10497825759137,24,1.30389483051364,0.833916637360556,2.4298,0,0.584,0,352.58,666,18.1,95.4,13.8
5,4.09643014889608,4,-0.480933234852322,0.763410225319547,1.8209,0,0.609,0,395.09,711,27.74,92.7,15.2
5,4.71198134745573,24,1.30074584166071,0.833916637360556,1.5331,0,0.7,0,396.9,666,18.1,100,12.3
5,3.75736695172757,6,-0.398617088725536,0.187985637785564,2.3999,0,0.585,0,395.77,391,9.69,73.5,17.5
5,4.39494591795916,4,0.521878431718159,1.45124616523898,3.7979,0,0.538,0,376.57,307,8.14,98.1,13.6
5,4.13888231107415,7,-0.36222604460813,0.130160746119299,7.9549,22,0.431,0,389.13,330,5.86,70.2,18.5
5,4.86300117030948,24,1.27016290691549,0.833916637360556,1.4547,0,0.597,0,314.64,666,18.1,97.9,17.2
5,5.13132001327312,5,-0.31321840075209,-1.42225756521518,6.0821,12.5,0.524,0,386.63,311,7.87,100,16.5
5,2.669791809027,4,-1.13183242629733,2.37435025588153,10.5857,80,0.413,0,382.8,334,1.91,21.9,18.2
5,4.04670290115981,6,-0.395377704364502,0.187985637785564,2.7986,0,0.585,0,393.29,391,9.69,28.8,23.1
5,3.26729959955056,4,-0.22350709134711,-0.24401601094397,3.945,0,0.544,0,396.42,304,9.9,77.7,16.2
5,3.40414597400055,1,-1.04921059515345,-0.89012178462863,6.6407,35,0.4379,0,394.02,304,6.06,28.4,17.1
5,3.71521240083281,24,1.49571650437187,0.833916637360556,2.8237,0,0.58,0,396.9,666,18.1,56.7,20.1
5,3.04587464418292,24,2.05366507699716,0.833916637360556,1.413,0,0.597,0,2.6,666,18.1,100,15
5,4.01483497528896,4,0.410466167700012,1.62150192036674,2.346,0,0.624,0,262.76,437,21.89,98.4,15.6
5,3.09720566446305,24,0.873522118462933,0.833916637360556,4.0983,0,0.532,0,392.92,666,18.1,40.3,21.8
5,3.06754651686044,4,-1.12223315533557,-1.16323735407812,6.6115,80,0.398,0,396.9,337,3.37,31.1,19.4
5,4.28407396674008,4,0.416099004770437,1.45124616523898,4.0952,0,0.538,0,394.54,307,8.14,100,14.5
5,4.15984251803158,5,-0.417569635481245,1.368618600426,2.211,0,0.52,0,395.67,384,8.56,91.9,19.5
5,3.82880918896173,24,1.4699311720762,0.833916637360556,1.9976,0,0.584,0,24.65,666,18.1,59.7,10.2
5,3.25360802262431,5,-0.703126124065858,0.187985637785564,3.3779,0,0.499,0,377.56,279,5.96,61.4,20
5,2.8089012173871,5,-0.80406874981701,0.187985637785564,3.9342,0,0.499,0,396.9,279,5.96,41.5,21
5,3.48415435883694,3,-0.143035057552292,-0.142360813351939,4.429,20,0.464,0,388.65,223,6.96,42.1,21.1
5,4.78279450946763,2,-0.482535188809574,0.130160746119299,1.9444,0,0.581,0,370.31,188,25.65,97,17.3
5,2.96568099686014,5,-0.776798108927056,-0.997706535589136,2.7019,0,0.51,0,393.23,296,4.05,68.7,22.6
5,2.67975608828148,4,-0.974159099984927,0.0178965792890688,6.498,12.5,0.409,0,396.21,345,6.07,21.4,22
5,3.83119434777177,5,-0.722821344955904,-1.42225756521518,5.4509,12.5,0.524,0,390.5,311,7.87,39,21.7
5,3.43817204186857,3,-0.941298440286822,-0.0365864931420291,8.0136,0,0.442,0,364.61,352,4.39,52.3,17.2
5,3.89007506090737,6,-0.582903572028058,-0.525818250464659,2.3534,0,0.547,0,394.95,432,10.01,92.9,18.8
5,4.12516395279021,4,-0.113095414443476,-0.24401601094397,3.9986,0,0.544,0,390.7,304,9.9,83.2,17.8
5,3.57215130001286,3,-0.740315405311822,-0.142360813351939,3.9175,20,0.464,1,391.34,223,6.96,61.5,20.7
5,3.90052417837898,4,0.290653449577162,1.45124616523898,4.3996,0,0.538,0,394.33,307,8.14,94.1,15.6
5,4.10391133802201,24,1.56465386031977,0.833916637360556,2.9084,0,0.58,0,368.74,666,18.1,71,19.1
5,2.35287367393696,4,0.444987504414276,1.45124616523898,4.4986,0,0.538,0,386.85,307,8.14,29.3,23.1
5,5.41320073363469,24,1.51347987974105,0.833916637360556,1.8206,0,0.74,0,68.95,666,18.1,87.9,8.4
5,2.10172676468467,4,-0.657101013680244,2.37435025588153,10.5857,80,0.413,0,376.04,334,1.91,19.5,20.6
5,2.7113258695389,4,0.209881682277579,1.45124616523898,4.7075,0,0.538,0,396.9,307,8.14,61.8,20.4
