"","X1.RM","X1.LSTAT","X1.RAD","X1.CRIM","X1.PTRATIO","X1.DIS","X1.ZN","X1.NOX","X1.CHAS","X1.B","X1.TAX","X1.INDUS","X1.AGE","X1.MEDV"
"217",6.674,3.83119434777177,"5",0.0110182073652438,1.45124616523898,3.4211,0,0.55,0,392.78,276,13.89,85.1,28.7
"220",6.549,3.54408219498746,"8",0.787215825772554,-1.54701457236491,2.8617,0,0.507,1,391.7,307,6.2,88.5,26.7
"223",6.43,2.8089012173871,"4",-0.420964942198468,-0.142360813351939,3.2721,0,0.507,0,396.9,307,6.2,80.8,30.1
"228",7.82,1.29472254172168,"5",-0.593145304677562,-1.88714317572526,3.3751,0,0.504,0,377.51,307,6.2,17,46.7
"229",6.861,1.90319450985413,"5",-1.12223315533557,-0.142360813351939,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5
"230",5.707,3.75736695172757,"3",-0.28347233303905,-0.24401601094397,3.6715,0,0.504,0,378.35,307,6.2,68.1,24.3
"232",7.875,2.05333307080846,"8",-0.351809237284047,-0.997706535589136,3.8384,0,0.507,0,385.91,307,6.2,73.3,41.7
"233",8.034,1.5637668426471,"5",-1.17985789526451,-0.852800591791647,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3
"260",7.163,2.39901955047957,"5",-0.673254203821376,-1.88714317572526,2.1121,20,0.647,0,392.8,264,3.97,81.8,33.8
"279",7.412,1.95267344321327,"2",-0.81315184879065,-1.54701457236491,4.1007,20,0.4429,0,396.9,216,3.33,32.2,35.1
"321",6.312,3.17124306319254,"4",-0.862334898869117,-0.24401601094397,4.5404,0,0.493,0,396.9,287,7.38,54.3,23.1
"342",6.081,3.1021103182035,"7",-1.03207621909602,-0.61251795246359,6.2669,0,0.518,0,389.96,422,1.89,59.7,16.5
"345",6.108,2.26456806552854,"4",-1.23057998920222,1.45124616523898,8.0136,0,0.442,0,385.64,352,4.39,48.5,17.5
"370",8.034,1.54587838126817,"24",1.56465386031977,-0.695829524768667,1.2024,0,0.631,1,392.05,666,18.1,97.5,50
"374",6.03,4.58491752884065,"24",1.67732521081752,0.833916637360556,1.137,0,0.668,0,396.9,666,18.1,100,13.8
"381",4.652,4.80490503104829,"24",1.31100093462952,1.45124616523898,1.5192,0,0.671,0,396.9,666,18.1,99.1,10.9
"419",5.987,5.41320073363469,"24",1.6235536098344,0.833916637360556,1.794,0,0.718,0,48.45,666,18.1,76.5,8.4
"432",5.914,4.9656374936897,"24",1.32492272254873,0.833916637360556,2.2004,0,0.584,0,97.95,666,18.1,74.8,16.1
"440",5.613,4.39494591795916,"24",1.74246001076939,0.833916637360556,1.8662,0,0.74,0,391.45,666,18.1,92.4,10.5
"444",5.935,5.19437380746687,"24",1.5717883072033,0.833916637360556,1.8956,0,0.74,0,240.52,666,18.1,96.6,10.8
"445",6.137,3.99261605108853,"24",1.31100093462952,0.833916637360556,1.9879,0,0.74,0,43.06,666,18.1,94.8,11.8
"465",6.301,3.40414597400055,"24",1.35815364331647,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9
"481",6.211,3.8466409867859,"24",1.16265648347329,0.833916637360556,3.3317,0,0.532,0,393.07,666,18.1,74.9,23.7
"484",6.516,2.74628234534366,"24",0.759242712580241,0.833916637360556,3.724,0,0.583,0,370.73,666,18.1,41.9,20.6
"485",5.942,4.12516395279021,"24",1.0978334997499,0.833916637360556,3.9917,0,0.583,0,388.62,666,18.1,51.9,21.2
"488",5.874,4.12727934955292,"24",1.30074584166071,0.833916637360556,1.8209,0,0.609,0,395.09,711,27.74,92.7,15.2
"491",5.933,3.76595466700007,"24",1.27671164495348,0.833916637360556,1.8681,0,0.609,0,390.11,711,27.74,98.8,13.6
"495",6.426,2.30084478259932,"5",-0.703126124065858,-0.997706535589136,2.7986,0,0.585,0,393.29,391,9.69,28.8,23.1
"505",5.277,5.43868638548413,"4",0.567637988437975,0.130160746119299,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9
"262",8.034,1.8883877729515,"5",-0.325436770736545,-1.88714317572526,2.2885,20,0.647,0,386.86,264,3.97,91.5,48.8
"263",7.185,2.48824498167994,"2",-0.551486752365065,-1.88714317572526,2.0788,20,0.647,0,393.42,264,3.97,94.5,31
"264",7.148,2.37607998346522,"5",0.170275972359147,-1.88714317572526,1.9301,20,0.647,0,387.89,264,3.97,91.6,36.5
"268",8.034,0.583805705525708,"5",-0.143035057552292,-1.88714317572526,2.872,20,0.575,0,390.3,264,3.97,52.6,43.5
"142",5.95,4.17959463274573,"4",1.16700786012726,-1.54701457236491,1.3216,0,0.871,1,396.9,403,19.58,100,13.4
"152",5.95,4.17441166832259,"5",0.867689799724878,-1.54701457236491,1.6102,0,0.871,1,343.28,403,19.58,88,15.3
"153",5.985,4.21047142468078,"5",0.57925552221331,-1.54701457236491,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"164",6.345,3.63119437635926,"4",0.521878431718159,-1.54701457236491,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
"165",7.691,3.62989822875245,"2",-0.095907173904429,-1.54701457236491,2.2834,0,0.605,0,240.16,403,19.58,93,25
"170",6.565,4.16609674026513,"2",0.311803455236347,-1.54701457236491,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4
"282",7.454,1.8883877729515,"5",-1.37739065327762,-1.4986288445605,5.2119,20,0.4429,1,377.07,216,3.33,49.7,46
"295",6.739,1.86444784052891,"4",-0.93275842256768,-1.1943938643994,5.9604,0,0.437,0,396.9,289,13.92,31.1,28.6
"216",6.02,2.74628234534366,"4",0.521878431718159,-1.06591919064377,3.1121,0,0.55,1,392.8,276,13.89,56,23.3
"329",6.727,1.84628685596603,"6",-0.710566640972217,-0.89012178462863,5.2146,0,0.46,0,375.21,430,3.24,17.2,22.6
"221",6.012,4.15984251803158,"8",0.484746194714281,-0.695829524768667,3.048,0,0.507,1,395.24,307,6.2,91.3,21.7
"222",7.135,2.94121059343912,"8",-0.383342510749357,-0.695829524768667,3.2721,0,0.507,1,390.39,307,6.2,77.7,27.5
"236",6.616,2.60486282794747,"5",-0.549906836154591,-0.695829524768667,4.148,0,0.507,1,388.45,307,6.2,76.5,25.1
"274",6.604,1.95267344321327,"4",-1.09713589161437,-0.61251795246359,4.0776,40,0.447,1,396.9,254,6.41,32.9,32.4
"1",6.003,3.8466409867859,"4",-1.10250301101527,-0.525818250464659,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6
"114",6.38,4.22678657187117,"24",0.607361443134627,-0.525818250464659,2.2565,0,0.547,0,388.74,432,10.01,84.2,18.5
"115",6.03,4.67115273788205,"24",1.05429836981599,-0.525818250464659,2.4631,0,0.547,0,344.91,432,10.01,88.2,18.3
"99",7.412,2.21011810451908,"2",-1.01362878321265,-0.435595771986813,3.4952,0,0.445,0,396.9,276,2.89,62.5,33.2
"308",6.108,3.07582529427412,"5",-0.117575906496487,-0.24401601094397,3.3175,0,0.544,0,396.9,304,9.9,82.5,22.8
"310",5.914,3.05256571998037,"4",-0.549906836154591,-0.24401601094397,2.5194,0,0.544,0,350.45,304,9.9,37.8,16.1
"311",6.762,2.97088890902753,"2",-0.551486752365065,-0.24401601094397,2.6403,0,0.544,0,396.9,304,9.9,52.8,22.1
"269",5.834,2.74628234534366,"4",-0.974159099984927,-0.142360813351939,3.9175,20,0.464,1,391.34,223,6.96,61.5,20.7
"4",7.185,1.65734896180618,"3",-0.944292098836412,-0.0899986875399935,6.0622,0,0.458,0,396.9,222,2.18,54.2,36.2
"69",6.453,2.53356015340591,"4",-1.00843763859377,0.0178965792890688,6.498,12.5,0.409,0,396.9,345,6.07,33,20.9
"122",6.152,4.16609674026513,"4",-0.322137746287165,0.130160746119299,2.0869,0,0.581,0,378.09,188,25.65,92.9,20.5
"253",7.155,1.29472254172168,"5",-1.75416231758828,0.130160746119299,8.9067,22,0.431,0,396.9,330,5.86,8.4,42.8
"70",6.172,2.18739734429996,"4",-1.15573790796708,0.187985637785564,5.2873,0,0.413,0,383.73,305,10.81,6.6,24.2
"494",6.871,2.20760664737077,"5",-0.607493757566169,0.187985637785564,2.3817,0,0.585,0,396.9,391,9.69,42.6,24.5
"333",5.155,2.53356015340591,"3",-0.65936232364762,0.833916637360556,6.4584,0,0.515,0,389.71,224,5.19,38.1,22.2
"334",5.565,2.84045185434419,"3",-1.12737956951032,0.833916637360556,6.4584,0,0.515,0,389.4,224,5.19,38.5,20.7
"364",6.172,3.43817204186857,"24",1.27671164495348,0.833916637360556,1.9047,0,0.718,1,354.55,666,18.1,82.9,21.9
"396",5.95,4.86300117030948,"24",1.75304366103184,0.833916637360556,1.6768,0,0.693,0,396.9,666,18.1,96,12.5
"410",6.113,5.08455739802592,"24",1.37874788440396,0.833916637360556,1.413,0,0.597,0,2.6,666,18.1,100,15
"30",5.531,4.80490503104829,"4",0.787215825772554,1.45124616523898,4.233,0,0.538,0,360.17,307,8.14,94.1,12.7
"502",5.599,3.79032352121281,"4",0.484746194714281,1.45124616523898,2.2875,0,0.573,0,396.9,273,11.93,76.7,20.6
"337",5.936,3.07251751909625,"1",-1.31850898877402,0.833916637360556,5.615,0,0.515,0,394.81,224,5.19,59.6,18.5
"177",7.041,2.69954300341079,"5",-1.00843763859377,-0.997706535589136,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6
"174",6.202,4.09643014889608,"6",-0.776798108927056,-0.997706535589136,2.7019,0,0.51,0,393.23,296,4.05,68.7,22.6
"492",7.249,2.35053809653367,"5",-0.634909866974509,0.763410225319547,2.1099,0,0.609,0,396.9,711,27.74,83.5,20.1
"219",5.935,3.54408219498746,"5",-0.621654892418502,-1.06591919064377,3.3633,0,0.55,1,393.74,276,13.89,92.4,23
"112",6.728,3.79274691295484,"6",-0.582903572028058,-0.525818250464659,2.3534,0,0.547,0,394.95,432,10.01,92.9,18.8
"117",6.575,2.69954300341079,"2",-0.480533584256675,-0.525818250464659,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"489",5.594,4.9656374936897,"6",-0.383342510749357,0.763410225319547,1.7554,0,0.609,0,344.05,711,27.74,98.3,7
"127",5.807,4.21047142468078,"4",-0.212853793637417,1.62150192036674,1.7883,0,0.624,0,392.11,437,21.89,96,16.2
"313",6.127,3.61689752279119,"5",-0.193971271081132,-0.24401601094397,3.2628,0,0.544,0,393.39,304,9.9,82.8,21.6
"323",5.456,3.70769569801038,"6",-0.168397045747662,0.431102979977672,4.7211,0,0.493,0,391.13,287,7.38,74.3,18.5
"496",6.833,3.3998571320472,"4",-0.158780122998019,0.187985637785564,2.7986,0,0.585,0,396.9,391,9.69,72.9,19.7
"133",5.972,3.63119437635926,"4",-0.095907173904429,1.62150192036674,2.4699,0,0.624,0,388.69,437,21.89,95.4,18.4
"324",6.202,3.18544479362822,"4",-0.0797380461808361,0.431102979977672,4.7211,0,0.493,0,396.9,287,7.38,40.1,25
"226",7.024,2.92710222547161,"24",-0.0252794932954932,-0.695829524768667,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6
"257",8.034,1.8883877729515,"8",0.196253440286667,-1.88714317572526,1.801,20,0.647,0,389.7,264,3.97,86.9,50
"259",6.383,3.54542647125892,"6",0.229249435509268,-1.88714317572526,2.0107,20,0.647,0,391.93,264,3.97,100,30.1
"21",6.495,3.05256571998037,"7",0.348802532757035,1.45124616523898,4.0123,0,0.538,0,392.53,307,8.14,89.2,19.6
"151",6.579,2.53356015340591,"6",0.600747024227409,-1.54701457236491,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"150",6.312,3.3998571320472,"5",0.645327177961844,-1.54701457236491,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"146",6.004,3.92473330146628,"5",0.759242712580241,-1.54701457236491,1.5166,0,0.871,0,169.27,403,19.58,100,15.6
"148",6.279,3.07582529427412,"5",0.792863414071633,-1.54701457236491,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
"149",5.926,3.1313120650726,"5",0.86066884267518,-1.54701457236491,1.5257,0,0.871,0,351.85,403,19.58,94.9,15.4
"357",6.516,3.48415435883694,"24",1.00396237613269,0.833916637360556,2.5052,0,0.77,1,391.34,666,18.1,91,21.7
"365",6.49,3.83119434777177,"24",1.07341409398711,0.833916637360556,1.6132,0,0.718,0,354.7,666,18.1,87.9,27.5
"455",5.682,5.13132001327312,"24",1.09072282411952,0.833916637360556,2.4358,0,0.713,0,50.92,666,18.1,86.5,14.1
"452",6.003,3.61559350934799,"24",1.118783357068,0.833916637360556,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1
"391",6.696,3.50475789712255,"24",1.13470779086938,0.833916637360556,2.1678,0,0.7,0,378.38,666,18.1,82.5,23.2
"451",5.731,3.99707582078135,"24",1.14593090537205,0.833916637360556,2.3552,0,0.713,0,355.29,666,18.1,98.2,15.2
"433",6.144,4.17959463274573,"24",1.15624401516999,0.833916637360556,2.3158,0,0.713,0,100.19,666,18.1,87.9,14.3
"486",6.012,3.76595466700007,"24",1.16421049007105,0.833916637360556,3.5459,0,0.583,0,392.68,666,18.1,79.8,19.1
"421",5.856,4.58491752884065,"24",1.2489656791006,0.833916637360556,1.8746,0,0.718,0,319.98,666,18.1,95.3,14.2
"464",6.081,3.2959344979945,"24",1.29301921203609,0.833916637360556,2.9634,0,0.655,0,396.9,666,18.1,65.4,21.4
"383",5.963,4.08140033793771,"24",1.30074584166071,0.833916637360556,1.5331,0,0.7,0,396.9,666,18.1,100,12.3
"372",8.725,0.583805705525708,"24",1.31422930153939,0.833916637360556,1.1296,0,0.668,1,347.88,666,18.1,89.6,50
"356",5.682,4.59816473380712,"24",1.34727713931694,0.833916637360556,2.1222,0,0.77,1,377.73,666,18.1,97.4,17.8
"371",8.266,1.8883877729515,"24",1.35815364331647,0.833916637360556,1.1691,0,0.631,0,366.15,666,18.1,100,50
"377",5.613,5.13132001327312,"24",1.38277536154235,0.833916637360556,1.358,0,0.671,0,396.9,666,18.1,98.8,13.3
"426",6.377,4.30387419535558,"24",1.4699311720762,0.833916637360556,1.9976,0,0.584,0,24.65,666,18.1,59.7,10.2
"367",6.982,3.26729959955056,"24",1.50896405141576,0.833916637360556,1.5106,0,0.631,0,131.42,666,18.1,100,23.1
"379",4.519,4.89238142804911,"24",1.61876675299813,0.833916637360556,1.3861,0,0.671,0,393.74,666,18.1,100,10.2
"403",4.903,5.43608276929527,"24",1.74910839838682,0.833916637360556,1.7028,0,0.693,0,396.9,666,18.1,96,8.3
"405",5.019,4.30387419535558,"24",2.19223333175465,0.833916637360556,1.4254,0,0.693,0,384.97,666,18.1,100,5
"418",4.652,5.27677605661596,"24",2.23934996774825,0.833916637360556,1.8026,0,0.679,0,16.45,666,18.1,100,8.8
"90",6.696,3.48415435883694,"2",-1.08634109098542,-0.525818250464659,3.0923,0,0.489,0,392.18,270,3.41,66.1,22.6
"121",6.389,3.81204700575557,"2",-0.862334898869117,0.130160746119299,2.1974,0,0.581,0,377.67,188,25.65,84.1,20.3
"95",7.148,2.13593193411735,"2",-0.588080592537793,-0.435595771986813,3.4952,0,0.445,0,357.98,276,2.89,57.8,28.4
"49",5.914,3.67484687572046,"3",-0.29369420124999,-0.481155986929274,6.0877,0,0.448,0,396.9,233,6.91,62,19.4
"83",6.549,2.08840668059948,"4",-1.23466166618405,0.073471767344769,5.4007,25,0.426,0,390.64,281,4.86,46.7,22.9
"215",6.249,3.07251751909625,"4",-0.345182405765013,-0.142360813351939,3.9454,0,0.489,0,393.63,277,10.59,42.4,25
"490",6.273,3.90052417837898,"4",-0.322137746287165,0.763410225319547,1.8226,0,0.609,0,318.43,711,27.74,98,8.1
"130",6.59,3.8466409867859,"4",-0.0811921769582539,1.62150192036674,2.1185,0,0.624,0,395.04,437,21.89,98.9,19.2
"137",5.935,3.33748517202772,"4",-0.0641648317014494,1.62150192036674,1.8498,0,0.624,0,394.08,437,21.89,98.4,17.1
"135",6.433,2.9039775081548,"4",0.153383531835531,1.62150192036674,2.1107,0,0.624,0,394.67,437,21.89,98.2,18.1
"132",6.63,3.05423530652013,"4",0.179614936911932,1.62150192036674,2.3274,0,0.624,0,385.76,437,21.89,97.9,23
"13",5.344,3.54542647125892,"4",0.209881682277579,1.45124616523898,4.7075,0,0.538,0,396.9,307,8.14,61.8,20.4
"14",6.113,3.45639545357996,"4",0.215879314531124,1.45124616523898,4.4619,0,0.538,0,380.02,307,8.14,84.5,18.2
"26",5.344,3.71521240083281,"4",0.239869957997484,1.45124616523898,4.682,0,0.538,0,376.88,307,8.14,90.3,16.6
"134",5.841,3.92014044759851,"4",0.410466167700012,1.62150192036674,2.346,0,0.624,0,262.76,437,21.89,98.4,15.6
"131",6.389,3.54408219498746,"4",0.500441605373313,1.62150192036674,2.271,0,0.624,0,396.9,437,21.89,97.7,19.6
"335",6.495,2.30084478259932,"5",-1.17591624610692,0.833916637360556,5.9853,0,0.515,0,396.9,224,5.19,34.5,21.1
"101",6.98,2.35520651189937,"5",-0.621342604425458,1.368618600426,2.8561,0,0.52,0,395.58,384,8.56,71.3,26.5
"108",6.103,4.15984251803158,"5",-0.563801111756315,1.368618600426,2.4329,0,0.52,0,395.24,384,8.56,97.1,19.8
"325",6.442,1.86444784052891,"5",-0.360853067613336,0.431102979977672,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6
"322",4.138,3.86904168839634,"5",-0.0657885564813091,0.431102979977672,4.7211,0,0.493,0,396.9,287,7.38,49.9,20.4
"498",6.172,3.02229368912995,"6",-0.252215954094587,0.187985637785564,2.4091,0,0.585,0,396.9,391,9.69,65.3,21.2
"483",5.927,3.34335953652875,"24",0.873522118462933,0.833916637360556,4.0983,0,0.532,0,392.92,666,18.1,40.3,21.8
"362",6.172,3.86904168839634,"24",0.98505462582006,0.833916637360556,2.1036,0,0.77,0,380.79,666,18.1,96.2,20.8
"361",6.115,3.99707582078135,"24",1.00257563894808,0.833916637360556,2.2955,0,0.77,0,350.65,666,18.1,91.1,19.9
"363",5.868,4.13888231107415,"24",1.04215131493884,0.833916637360556,1.9047,0,0.77,1,353.04,666,18.1,89,16.8
"359",6.727,2.8089012173871,"24",1.04593205570304,0.833916637360556,2.5091,0,0.77,0,390.74,666,18.1,81.3,22.6
"360",6.595,3.1021103182035,"24",1.07215547032633,0.833916637360556,2.5182,0,0.77,0,374.56,666,18.1,88,25
"456",6.142,5.19437380746687,"24",1.0834582885859,0.833916637360556,2.5806,0,0.713,0,10.48,666,18.1,87.9,12.7
"460",5.935,3.70141365929361,"24",1.09583725578577,0.833916637360556,2.5975,0,0.713,0,255.23,666,18.1,90,16.4
"487",5.872,3.49653837097157,"24",1.0978334997499,0.833916637360556,3.1523,0,0.583,0,388.22,666,18.1,53.2,20.6
"476",6.749,3.36234746865499,"24",1.10084481200348,0.833916637360556,2.3053,0,0.614,0,396.21,666,18.1,93.6,16.7
"368",8.034,2.5442026348977,"24",1.10308845635889,0.833916637360556,1.3325,0,0.631,0,375.52,666,18.1,100,50
"358",5.604,3.40414597400055,"24",1.12762408855773,0.833916637360556,2.7227,0,0.77,1,395.43,666,18.1,83.4,22.7
"442",6.108,3.56683064029039,"24",1.16239818470639,0.833916637360556,2.0048,0,0.74,0,395.69,666,18.1,100,18.4
"480",6.211,3.50475789712255,"24",1.17351931608324,0.833916637360556,3.4242,0,0.532,0,396.9,666,18.1,64.7,23
"446",6.38,4.59816473380712,"24",1.20450913632257,0.833916637360556,2.072,0,0.74,0,318.01,666,18.1,96.4,14.9
"475",5.951,3.99818950794267,"24",1.21119103806884,0.833916637360556,2.206,0,0.584,0,302.76,666,18.1,97.4,13.3
"428",5.95,5.1342169447957,"24",1.26816847460051,0.833916637360556,1.9356,0,0.679,0,96.73,666,18.1,78.1,11
"474",6.782,4.81386157259174,"24",1.30389483051364,0.833916637360556,2.4298,0,0.584,0,352.58,666,18.1,95.4,13.8
"457",5.874,4.28407396674008,"24",1.31100093462952,0.833916637360556,2.7792,0,0.713,0,3.5,666,18.1,80.3,13.5
"430",5.787,4.86300117030948,"24",1.32492272254873,0.833916637360556,2.0527,0,0.584,0,83.45,666,18.1,86.1,14.5
"441",6.749,3.30042288344923,"24",1.37874788440396,0.833916637360556,2.0651,0,0.74,0,385.96,666,18.1,97.2,17.1
"447",4.652,4.9656374936897,"24",1.38684298317176,0.833916637360556,2.198,0,0.74,0,388.52,666,18.1,96.6,12.6
"420",6.113,4.42334872882577,"24",1.43066367003374,0.833916637360556,1.8589,0,0.718,0,318.75,666,18.1,100,16.7
"407",7.107,3.71896190694992,"24",1.46027777257684,0.833916637360556,1.2852,0,0.659,0,332.09,666,18.1,100,27.9
"422",6.169,4.13888231107415,"24",1.46346992390542,0.833916637360556,1.9512,0,0.614,0,291.55,666,18.1,87.6,20.8
"411",5.874,5.19437380746687,"24",1.52406654080538,0.833916637360556,1.5275,0,0.597,0,35.05,666,18.1,100,17.2
"388",5.019,5.41320073363469,"24",1.53192093564319,0.833916637360556,1.5895,0,0.7,0,372.92,666,18.1,100,10.2
"479",6.208,4.08140033793771,"24",1.53192093564319,0.833916637360556,1.9512,0,0.614,0,383.32,666,18.1,88,21.4
"436",6.004,4.00375043806286,"24",1.5343070890303,0.833916637360556,2.0026,0,0.74,0,27.49,666,18.1,93.3,9.6
"477",4.138,4.60695956615958,"24",1.55043152293854,0.833916637360556,2.1007,0,0.614,0,349.48,666,18.1,97.3,12
"415",5.627,4.69759226400322,"24",1.6235536098344,0.833916637360556,1.8347,0,0.679,0,27.25,666,18.1,100,7.2
"375",5.968,3.61820081663182,"24",1.65555562609375,0.833916637360556,1.3163,0,0.671,0,396.9,666,18.1,97.9,15
"378",5.706,4.16505544592861,"24",1.73003641739563,0.833916637360556,1.3861,0,0.671,0,396.9,666,18.1,96.2,13.1
"417",5.807,3.90631000515075,"24",1.76715168467932,0.833916637360556,1.6475,0,0.679,0,127.36,666,18.1,89.1,10.4
"398",5,5.43608276929527,"24",1.9281843063954,0.833916637360556,1.4896,0,0.693,0,396.9,666,18.1,100,5
"161",8.034,0.583805705525708,"5",0.590950588082999,-1.54701457236491,1.9709,0,0.605,0,374.43,403,19.58,90.8,50
"192",7.024,1.19167394244065,"5",-0.763677815290095,-1.42225756521518,6.4798,45,0.437,0,390.49,398,3.44,26.3,36.4
"163",8.034,1.37996644002381,"5",0.607361443134627,-1.54701457236491,2.162,0,0.605,1,388.45,403,19.58,93.9,50
"252",6.874,1.46114289647888,"7",-0.790843857260639,0.130160746119299,8.9067,22,0.431,0,386.09,330,5.86,6.8,29.6
"369",7.875,1.53505695176331,"24",1.16265648347329,0.833916637360556,1.3567,0,0.631,1,375.33,666,18.1,96.8,50
"237",7.412,1.86444784052891,"8",0.11311601621976,-0.695829524768667,4.148,0,0.507,0,390.07,307,6.2,71.6,31.5
"190",7.333,1.97267222437275,"5",-0.740144738947964,-1.42225756521518,6.4798,45,0.437,0,377.68,398,3.44,21.5,37
