"","X1.RM","X1.LSTAT","X1.RAD","X1.CRIM","X1.PTRATIO","X1.DIS","X1.ZN","X1.NOX","X1.CHAS","X1.B","X1.TAX","X1.INDUS","X1.AGE","X1.MEDV"
"111",6.426,3.1021103182035,"4",-0.420964942198468,-0.525818250464659,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8
"309",5.968,3.28993612666074,"5",-0.312354397586079,-0.24401601094397,3.1025,0,0.544,0,396.24,304,9.9,76.7,20.3
"86",5.572,2.9039775081548,"8",-0.15886390730877,-0.193693261025715,4.4272,0,0.449,0,395.99,247,4.49,45.1,22.5
"87",6.137,3.54542647125892,"3",-0.999742912620412,-0.193693261025715,3.7476,0,0.449,0,395.15,247,4.49,56.8,22.2
"74",7.061,2.0231414599836,"7",-0.673254203821376,-0.0899986875399935,4.2515,0,0.437,0,394.92,398,12.83,6,24.1
"346",6.229,2.87698252582774,"4",-1.56168397500598,-0.0365864931420291,8.0136,0,0.442,0,364.61,352,4.39,52.3,17.2
"68",5.836,3.14897008694827,"3",-0.22350709134711,0.0178965792890688,6.498,12.5,0.409,0,396.9,345,6.07,36.8,17.4
"251",7.088,1.90319450985413,"7",-0.761118888909548,0.130160746119299,7.3967,22,0.431,0,377.07,330,5.86,8.9,24.8
"253",6.943,1.29472254172168,"8",-0.89552782493659,0.130160746119299,8.9067,22,0.431,0,396.9,330,5.86,8.4,42.8
"37",5.783,3.83119434777177,"6",-1.11221292701079,0.187985637785564,3.9342,0,0.499,0,396.9,279,5.96,41.5,21
"500",5.813,4.01483497528896,"6",0.484746194714281,0.187985637785564,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8
"325",5.983,2.9499817972882,"3",-0.480933234852322,0.431102979977672,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6
"336",6.144,3.05256571998037,"6",-0.751363125104832,0.833916637360556,5.2311,0,0.515,0,396.9,224,5.19,46.3,19.5
"339",5.872,2.97262210703759,"3",-0.417161495971075,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,45.4,19
"364",6.167,4.00152756508795,"24",1.34727713931694,0.833916637360556,1.9047,0,0.718,1,354.55,666,18.1,82.9,21.9
"396",5.155,3.99818950794267,"24",1.43066367003374,0.833916637360556,1.6768,0,0.693,0,396.9,666,18.1,96,12.5
"430",6.193,4.56625933986301,"24",1.65555562609375,0.833916637360556,2.0527,0,0.584,0,83.45,666,18.1,86.1,14.5
"465",5.663,3.63119437635926,"24",1.24549561341797,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9
"469",6.358,3.1021103182035,"24",1.16265648347329,0.833916637360556,2.8237,0,0.58,0,396.9,666,18.1,56.7,20.1
"472",6.031,3.57215130001286,"24",1.31422930153939,0.833916637360556,2.8965,0,0.58,0,393.37,666,18.1,75,23.2
"485",6.115,2.9499817972882,"24",1.21119103806884,0.833916637360556,3.9917,0,0.583,0,388.62,666,18.1,51.9,21.2
"16",6.606,2.43069996474943,"4",-0.806405262083077,1.45124616523898,4.4986,0,0.538,0,386.85,307,8.14,29.3,23.1
"131",5.968,3.34629105473597,"4",0.505818752728696,1.62150192036674,2.271,0,0.624,0,396.9,437,21.89,97.7,19.6
"505",5.935,4.67286642110496,"1",-1.07990510068301,1.45124616523898,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9
"89",7.107,2.27915909894952,"5",-1.02056776566917,-0.525818250464659,3.4145,0,0.489,0,396.06,270,3.41,63.1,28.7
"112",6.833,4.12516395279021,"6",-0.582903572028058,-0.525818250464659,2.3534,0,0.547,0,394.95,432,10.01,92.9,18.8
"104",5.961,4.09643014889608,"4",-0.520002092729611,1.368618600426,2.421,0,0.52,0,392.69,384,8.56,90,20.1
"488",5.983,3.86904168839634,"4",-0.480933234852322,0.763410225319547,1.8209,0,0.609,0,395.09,711,27.74,92.7,15.2
"493",6.229,3.3998571320472,"6",-0.411455336950667,0.187985637785564,2.3817,0,0.585,0,396.9,391,9.69,54,21.8
"138",4.368,4.9656374936897,"4",-0.230813169748103,1.62150192036674,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3
"315",5.924,4.01151481788684,"5",-0.22350709134711,-0.24401601094397,3.945,0,0.544,0,396.42,304,9.9,77.7,16.2
"496",6.209,2.69954300341079,"4",-0.158780122998019,0.187985637785564,2.7986,0,0.585,0,396.9,391,9.69,72.9,19.7
"233",7.61,1.86745735186065,"8",-0.0935037427374783,-0.695829524768667,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3
"137",5.79,4.01151481788684,"4",-0.0641648317014494,1.62150192036674,1.8498,0,0.624,0,394.08,437,21.89,98.4,17.1
"220",6.727,3.46614892723792,"3",-0.0563865376794702,-0.695829524768667,2.8617,0,0.507,1,391.7,307,6.2,88.5,26.7
"225",8.266,2.03692454707193,"8",0.126757245355888,-0.695829524768667,2.8944,0,0.504,0,382,307,6.2,83,50
"223",6.086,3.39125535254245,"5",0.198647671455844,-0.695829524768667,3.2721,0,0.507,0,396.9,307,6.2,80.8,30.1
"29",6.442,3.05256571998037,"4",0.422450203982478,1.45124616523898,4.239,0,0.538,0,380.23,307,8.14,87.3,21
"20",5.706,4.4006514086449,"7",0.521878431718159,1.45124616523898,3.7979,0,0.538,0,376.57,307,8.14,98.1,13.6
"154",6.211,3.91669015108046,"6",0.575785257963076,-1.54701457236491,1.7494,0,0.871,1,321.02,403,19.58,96,17
"161",8.266,1.97267222437275,"5",0.590950588082999,-1.54701457236491,1.9709,0,0.605,0,374.43,403,19.58,90.8,50
"150",6.167,4.04451818454201,"6",0.645327177961844,-1.54701457236491,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"156",6.069,4.3787117756316,"5",0.8135320278524,-1.54701457236491,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"149",5.67,4.58491752884065,"5",0.86066884267518,-1.54701457236491,1.5257,0,0.871,0,351.85,403,19.58,94.9,15.4
"144",5.983,4.62969071879301,"6",0.867689799724878,-1.54701457236491,1.3459,0,0.871,0,396.9,403,19.58,97.8,11.8
"366",5.859,4.00152756508795,"24",0.987164780740247,0.833916637360556,1.7523,0,0.718,0,316.03,666,18.1,91.4,21.9
"143",5.637,5.41320073363469,"6",1.02975554239238,-1.54701457236491,1.4118,0,0.871,0,396.9,403,19.58,100,15.6
"470",6.023,3.63119437635926,"24",1.05429836981599,0.833916637360556,3.0334,0,0.58,0,396.9,666,18.1,84,19.9
"467",6.833,4.26512075202203,"24",1.06119035413388,0.833916637360556,2.5403,0,0.584,0,331.29,666,18.1,94.5,19.1
"365",6.383,3.14897008694827,"24",1.07341409398711,0.833916637360556,1.6132,0,0.718,0,354.7,666,18.1,87.9,27.5
"456",5.885,4.44211292378736,"24",1.0834582885859,0.833916637360556,2.5806,0,0.713,0,10.48,666,18.1,87.9,12.7
"455",6.24,3.91669015108046,"24",1.09072282411952,0.833916637360556,2.4358,0,0.713,0,50.92,666,18.1,86.5,14.1
"487",6.417,3.30341021379394,"24",1.0978334997499,0.833916637360556,3.1523,0,0.583,0,388.22,666,18.1,53.2,20.6
"452",5.67,4.56625933986301,"24",1.118783357068,0.833916637360556,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1
"358",6.579,3.49928143977587,"24",1.12762408855773,0.833916637360556,2.7227,0,0.77,1,395.43,666,18.1,83.4,22.7
"433",5.565,4.6625677969456,"24",1.15624401516999,0.833916637360556,2.3158,0,0.713,0,100.19,666,18.1,87.9,14.3
"442",5.998,3.91669015108046,"24",1.16239818470639,0.833916637360556,2.0048,0,0.74,0,395.69,666,18.1,100,18.4
"481",6.249,3.56683064029039,"24",1.16537917921538,0.833916637360556,3.3317,0,0.532,0,393.07,666,18.1,74.9,23.7
"463",6.59,3.30341021379394,"24",1.17332038105581,0.833916637360556,2.8016,0,0.713,0,393.82,666,18.1,89.9,20.2
"421",6.03,4.93081158460857,"24",1.2489656791006,0.833916637360556,1.8746,0,0.718,0,319.98,666,18.1,95.3,14.2
"457",6.092,4.6025657951434,"24",1.31100093462952,0.833916637360556,2.7792,0,0.713,0,3.5,666,18.1,80.3,13.5
"453",6.209,4.04451818454201,"24",1.31330429179045,0.833916637360556,2.4527,0,0.713,0,375.87,666,18.1,99.3,17.8
"372",7.875,1.86745735186065,"24",1.31422930153939,0.833916637360556,1.1296,0,0.668,1,347.88,666,18.1,89.6,50
"393",6.047,4.56625933986301,"24",1.33201451446875,0.833916637360556,1.7912,0,0.693,0,396.9,666,18.1,92.6,13.8
"356",6.657,4.58491752884065,"24",1.34727713931694,0.833916637360556,2.1222,0,0.77,1,377.73,666,18.1,97.4,17.8
"420",5.786,5.19437380746687,"24",1.43066367003374,0.833916637360556,1.8589,0,0.718,0,318.75,666,18.1,100,16.7
"444",5.631,4.97255019151508,"24",1.48740706617274,0.833916637360556,1.8956,0,0.74,0,240.52,666,18.1,96.6,10.8
"401",4.138,5.1342169447957,"24",1.52923259354833,0.833916637360556,1.5741,0,0.693,0,396.9,666,18.1,100,7.2
"436",5.456,4.56625933986301,"24",1.5343070890303,0.833916637360556,2.0026,0,0.74,0,27.49,666,18.1,93.3,9.6
"437",5.52,5.43608276929527,"24",1.55444361468444,0.833916637360556,1.9142,0,0.74,0,9.32,666,18.1,100,8.7
"379",5.935,4.80490503104829,"24",1.61876675299813,0.833916637360556,1.3861,0,0.671,0,393.74,666,18.1,100,10.2
"415",5.935,5.18087877469651,"24",1.6235536098344,0.833916637360556,1.8347,0,0.679,0,27.25,666,18.1,100,7.2
"375",5.935,5.19437380746687,"24",1.65555562609375,0.833916637360556,1.3163,0,0.671,0,396.9,666,18.1,97.9,15
"406",5.565,3.83714700255807,"24",1.67732521081752,0.833916637360556,1.1781,0,0.659,0,370.22,666,18.1,100,11.9
"440",6.484,4.01483497528896,"24",1.70214342327538,0.833916637360556,1.8662,0,0.74,0,391.45,666,18.1,92.4,10.5
"404",4.519,4.97255019151508,"24",1.96217243024037,0.833916637360556,1.6074,0,0.693,0,329.46,666,18.1,85.4,8.5
"410",6.162,5.41320073363469,"24",2.05366507699716,0.833916637360556,1.413,0,0.597,0,2.6,666,18.1,100,15
"418",6.404,4.8820945735777,"24",2.23934996774825,0.833916637360556,1.8026,0,0.679,0,16.45,666,18.1,100,8.8
"501",6.416,2.92887081956687,"1",-0.93275842256768,1.45124616523898,2.4786,0,0.573,0,391.99,273,11.93,69.1,22.4
"180",6.943,1.99807581377937,"3",-0.906226095705115,-0.525818250464659,2.741,0,0.488,0,395.56,193,2.46,83.3,39.8
"80",5.608,2.20760664737077,"4",-1.15573790796708,0.073471767344769,5.4007,25,0.426,0,396.9,281,4.86,33.5,28
"208",6.416,2.9499817972882,"4",-0.533679338479273,-0.142360813351939,4.2392,0,0.489,1,381.32,277,10.59,59.1,24.4
"490",4.368,4.54117492821707,"4",-0.322137746287165,0.763410225319547,1.8226,0,0.609,0,318.43,711,27.74,98,8.1
"140",5.813,3.64282787563813,"4",-0.156607076134421,1.62150192036674,1.6119,0,0.624,0,388.08,437,21.89,93.6,14
"136",4.628,4.0824768971938,"4",-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4
"128",5.88,3.34629105473597,"4",-0.102364150247121,1.62150192036674,1.8125,0,0.624,0,396.9,437,21.89,98.8,18
"130",5.92,3.83714700255807,"4",-0.0811921769582539,1.62150192036674,2.1185,0,0.624,0,395.04,437,21.89,98.9,19.2
"139",5.762,3.34629105473597,"4",0.14213510198575,1.62150192036674,1.6687,0,0.624,0,396.9,437,21.89,97.9,17.8
"135",4.628,4.17959463274573,"4",0.153383531835531,1.62150192036674,2.1107,0,0.624,0,394.67,437,21.89,98.2,18.1
"13",6.655,3.48415435883694,"4",0.209881682277579,1.45124616523898,4.7075,0,0.538,0,396.9,307,8.14,61.8,20.4
"28",6.13,4.01151481788684,"4",0.304336945261535,1.45124616523898,4.4547,0,0.538,0,387.94,307,8.14,94.4,18.4
"25",6.655,3.34629105473597,"4",0.342612756449429,1.45124616523898,4.4546,0,0.538,0,303.42,307,8.14,85.7,13.9
"31",5.79,3.8466409867859,"4",0.556915495826945,1.45124616523898,4.175,0,0.538,0,376.73,307,8.14,100,14.5
"141",4.973,4.32645706616516,"4",0.637889913664838,1.62150192036674,1.4394,0,0.624,0,396.9,437,21.89,100,14.4
"191",6.63,2.37607998346522,"5",-0.881182162199306,-1.42225756521518,6.4798,45,0.437,0,389.71,398,3.44,30.8,30.5
"217",7.107,2.61719309471249,"5",-0.873527715910176,-1.06591919064377,3.4211,0,0.55,0,392.78,276,13.89,85.1,28.7
"107",6.49,2.28399881377025,"5",-0.551486752365065,1.368618600426,2.1224,0,0.52,0,387.69,384,8.56,85.2,20.4
"102",6.426,3.30042288344923,"5",-0.273963555361654,1.368618600426,2.7147,0,0.52,0,70.8,384,8.56,85.4,18.6
"153",6.315,3.79032352121281,"5",0.758071224646486,-1.54701457236491,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"499",6.193,4.16192898206622,"6",-0.398617088725536,0.187985637785564,2.3999,0,0.585,0,395.77,391,9.69,73.5,17.5
"59",6.286,3.02229368912995,"8",-0.673254203821376,0.494955615629276,6.932,25,0.453,0,396.9,284,5.13,47.2,19.6
"362",6.02,4.16609674026513,"24",0.98505462582006,0.833916637360556,2.1036,0,0.77,0,380.79,666,18.1,96.2,20.8
"461",6.481,3.34629105473597,"24",0.986733084000734,0.833916637360556,2.5671,0,0.713,0,391.43,666,18.1,88.4,17.7
"466",6.092,4.9656374936897,"24",0.995835544114051,0.833916637360556,2.8715,0,0.655,0,22.01,666,18.1,84.7,19
"363",6.606,3.74874843816302,"24",1.04215131493884,0.833916637360556,1.9047,0,0.77,1,353.04,666,18.1,89,16.8
"359",6.393,3.74257336001008,"24",1.04593205570304,0.833916637360556,2.5091,0,0.77,0,390.74,666,18.1,81.3,22.6
"473",6.871,3.22442742699829,"24",1.0815276492846,0.833916637360556,2.5329,0,0.614,0,374.68,666,18.1,67.6,29.8
"368",7.802,1.22239639347408,"24",1.10308845635889,0.833916637360556,1.3325,0,0.631,0,375.52,666,18.1,100,50
"391",6.405,3.14897008694827,"24",1.13470779086938,0.833916637360556,2.1678,0,0.7,0,378.38,666,18.1,82.5,23.2
"369",7.802,1.68415641953307,"24",1.16265648347329,0.833916637360556,1.3567,0,0.631,1,375.33,666,18.1,96.8,50
"446",6.484,4.67286642110496,"24",1.20450913632257,0.833916637360556,2.072,0,0.74,0,318.01,666,18.1,96.4,14.9
"370",8.704,0.703277836888304,"24",1.22026680805912,0.833916637360556,1.2024,0,0.631,1,392.05,666,18.1,97.5,50
"462",6.127,3.99261605108853,"24",1.22735498195229,0.833916637360556,2.7344,0,0.713,0,396.9,666,18.1,83,19.5
"450",5.92,4.71198134745573,"24",1.2311333393862,0.833916637360556,2.3236,0,0.713,0,0.32,666,18.1,92.6,13.4
"459",6.481,3.49928143977587,"24",1.23609730488857,0.833916637360556,2.7175,0,0.713,0,396.9,666,18.1,84.4,20
"408",5.914,4.6025657951434,"24",1.27016290691549,0.833916637360556,1.4547,0,0.597,0,314.64,666,18.1,97.9,17.2
"397",5.412,5.19437380746687,"24",1.28439763532348,0.833916637360556,1.6334,0,0.693,0,393.1,666,18.1,98.9,8.5
"395",6.794,4.6025657951434,"24",1.3353145407998,0.833916637360556,1.7257,0,0.693,0,391.98,666,18.1,98.8,13.1
"448",5.783,4.32645706616516,"24",1.36229418288493,0.833916637360556,2.2616,0,0.713,0,396.9,666,18.1,98.7,14.1
"429",5.693,4.62969071879301,"24",1.36271093781534,0.833916637360556,1.9682,0,0.679,0,60.72,666,18.1,95.6,9.5
"478",6.794,4.58491752884065,"24",1.39895175811503,0.833916637360556,2.1705,0,0.614,0,379.7,666,18.1,96.7,14.6
"416",5.52,5.18159064937947,"24",1.42153440626727,0.833916637360556,1.8195,0,0.679,0,21.57,666,18.1,90.8,7.5
"435",6.137,4.54117492821707,"24",1.43325617386191,0.833916637360556,2.1247,0,0.74,0,109.85,666,18.1,94.6,13.4
"419",5.924,4.58491752884065,"24",1.45566866235984,0.833916637360556,1.794,0,0.718,0,48.45,666,18.1,76.5,8.4
"367",6.226,3.92014044759851,"24",1.50896405141576,0.833916637360556,1.5106,0,0.631,0,131.42,666,18.1,100,23.1
"434",4.628,4.80490503104829,"24",1.52019859756907,0.833916637360556,2.2222,0,0.713,0,100.63,666,18.1,95,11.7
"477",6.301,3.43394614791895,"24",1.55043152293854,0.833916637360556,2.1007,0,0.614,0,349.48,666,18.1,97.3,12
