"","X1.RM","X1.LSTAT","X1.RAD","X1.CRIM","X1.PTRATIO","X1.DIS","X1.ZN","X1.NOX","X1.CHAS","X1.B","X1.TAX","X1.INDUS","X1.AGE","X1.MEDV"
"118",5.905,3.66592498540228,"24",1.16265648347329,0.0178965792890688,2.4775,0,0.547,0,338.63,432,10.01,73.1,20.4
"119",5.876,2.7520523236812,"4",-0.273963555361654,1.368618600426,2.7592,0,0.547,0,391.5,432,10.01,65.2,19.3
"121",6.54,2.31754817331902,"2",-0.65936232364762,0.130160746119299,2.1974,0,0.581,0,377.67,188,25.65,84.1,20.3
"124",5.905,4.32645706616516,"2",-0.639749350050662,-0.142360813351939,2.0063,0,0.581,0,379.38,188,25.65,95.8,18.8
"144",6.415,3.89007506090737,"6",-0.383342510749357,0.833916637360556,1.3459,0,0.871,0,396.9,403,19.58,97.8,11.8
"145",5.952,4.9656374936897,"5",1.17351931608324,-0.525818250464659,1.4191,0,0.871,0,172.91,403,19.58,100,13.8
"147",6.696,4.10391133802201,"6",0.410466167700012,-1.42225756521518,1.4608,0,0.871,0,391.71,403,19.58,95.7,14.6
"149",6.086,4.16609674026513,"5",-0.383342510749357,-0.341710340923556,1.5257,0,0.871,0,351.85,403,19.58,94.9,15.4
"150",6.546,4.67800088997631,"6",0.801493017584695,-1.4986288445605,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"151",6.618,3.28993612666074,"5",0.410466167700012,0.833916637360556,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"153",6.982,3.06256425547388,"5",0.474877654974238,0.187985637785564,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"154",6.326,5.46201437662761,"24",1.63911539124475,0.833916637360556,1.7494,0,0.871,1,321.02,403,19.58,96,17
"156",6.389,5.41320073363469,"24",1.76715168467932,-0.525818250464659,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"157",7.454,2.669791809027,"2",0.422450203982478,0.833916637360556,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"159",6.618,3.8466409867859,"5",1.42153440626727,-0.0899986875399935,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
"160",6.162,4.10391133802201,"5",-0.212853793637417,-0.525818250464659,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
"161",7.923,1.7007095453789,"2",-0.417161495971075,-1.54701457236491,1.9709,0,0.605,0,374.43,403,19.58,90.8,50
"163",8.337,2.35287367393696,"8",0.304336945261535,-1.95119453467277,2.162,0,0.605,1,388.45,403,19.58,93.9,50
"164",5.926,3.74874843816302,"2",0.135626186614536,-0.525818250464659,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
"166",7.875,1.46114289647888,"2",-0.488320027076743,-1.42225756521518,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"173",6.402,3.62989822875245,"7",0.556915495826945,-0.142360813351939,2.6463,0,0.51,0,395.5,296,4.05,84.1,23.6
"176",3.863,2.24986775619655,"5",-0.991478044920867,-0.0899986875399935,3.5549,0,0.51,0,393.23,296,4.05,47.2,23.2
"180",7.333,2.08036984631574,"2",-0.882924520276451,-1.16323735407812,2.741,0,0.488,0,395.56,193,2.46,83.3,39.8
"183",7.104,2.42620467322037,"3",-0.920010773208177,-0.525818250464659,2.847,0,0.488,0,396.9,193,2.46,95.6,32.5
"213",6.854,1.75587826607416,"1",-2.19951157130446,-1.54701457236491,3.9454,0,0.489,0,385.81,277,10.59,32.3,28.1
"214",6.266,2.23009407350438,"4",-1.00146991925243,0.833916637360556,3.5875,0,0.489,0,348.93,277,10.59,9.8,23.7
"217",6.861,3.09720566446305,"4",-0.0949880038324282,-0.142360813351939,3.4211,0,0.55,0,392.78,276,13.89,85.1,28.7
"220",6.383,3.11513644455317,"1",-0.637807772096303,-0.525818250464659,2.8617,0,0.507,1,391.7,307,6.2,88.5,26.7
"226",7.185,1.79383327370528,"5",-0.838312754307627,1.368618600426,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6
"227",6.8,2.790120778499,"5",-0.482535188809574,-0.142360813351939,3.2157,0,0.504,0,372.08,307,6.2,79.9,31.6
"229",6.618,2.08036984631574,"2",-0.788077790720798,-1.42225756521518,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5
"231",7.185,2.18739734429996,"5",-0.0681732431465317,0.833916637360556,3.6715,0,0.504,0,376.14,307,6.2,76.9,31.7
"234",6.794,3.70392845863361,"3",-0.948686501067208,-1.42225756521518,3.6519,0,0.507,1,360.2,307,6.2,66.5,29
"236",6.433,3.51431082082388,"4",-0.208092983389916,-0.695829524768667,4.148,0,0.507,1,388.45,307,6.2,76.5,25.1
"260",8.069,2.02590611631263,"5",-0.776798108927056,-1.39574945375807,2.1121,20,0.647,0,392.8,264,3.97,81.8,33.8
"261",8.266,1.7007095453789,"3",0.416099004770437,-1.39574945375807,2.1398,20,0.647,0,388.37,264,3.97,89.4,43.1
"268",8.266,1.31541277936379,"5",-0.974159099984927,-1.06591919064377,2.872,20,0.575,0,390.3,264,3.97,52.6,43.5
"279",7.416,1.19167394244065,"5",-1.12223315533557,0.833916637360556,4.1007,20,0.4429,0,396.9,216,3.33,32.2,35.1
"280",7.82,1.81251836199392,"2",-1.24092217379969,-1.22492933060631,4.6947,20,0.4429,0,387.31,216,3.33,64.5,45.4
"295",6.417,2.61719309471249,"3",-1.23466166618405,-0.142360813351939,5.9604,0,0.437,0,396.9,289,13.92,31.1,28.6
"311",6.417,1.8913585973139,"4",-0.625958095700758,0.431102979977672,2.6403,0,0.544,0,396.9,304,9.9,52.8,22.1
"321",6.402,2.93593074579769,"4",-0.36222604460813,0.431102979977672,4.5404,0,0.493,0,396.9,287,7.38,54.3,23.1
"325",6.63,2.35287367393696,"4",-0.288987861891264,-1.54701457236491,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6
"333",6.405,2.30084478259932,"5",-0.780488284275212,-0.997706535589136,6.4584,0,0.515,0,389.71,224,5.19,38.1,22.2
"334",5.608,2.24247603239018,"5",-0.740315405311822,-0.695829524768667,6.4584,0,0.515,0,389.4,224,5.19,38.5,20.7
"370",7.686,2.89681195165228,"24",1.21438922774894,-0.525818250464659,1.2024,0,0.631,1,392.05,666,18.1,97.5,50
"371",7.923,1.89728599584246,"24",1.29301921203609,-0.142360813351939,1.1691,0,0.631,0,366.15,666,18.1,100,50
"376",5.95,4.6625677969456,"24",1.30074584166071,0.833916637360556,1.3449,0,0.671,0,363.02,666,18.1,93.3,13.9
"387",4.138,4.27311819215158,"24",0.987164780740247,0.833916637360556,1.5184,0,0.7,0,396.9,666,18.1,89.5,7.4
"389",4.368,5.41320073363469,"24",1.80741741062625,0.833916637360556,1.7281,0,0.7,0,396.9,666,18.1,98.9,11.5
"411",6.096,4.10497825759137,"24",1.5717883072033,0.833916637360556,1.5275,0,0.597,0,35.05,666,18.1,100,17.2
"419",5.706,4.28804627883684,"24",1.5343070890303,-0.24401601094397,1.794,0,0.718,0,48.45,666,18.1,76.5,8.4
"426",6.782,4.28804627883684,"24",2.05366507699716,0.833916637360556,1.9976,0,0.584,0,24.65,666,18.1,59.7,10.2
"431",5.914,4.4006514086449,"24",1.5717883072033,0.833916637360556,2.0882,0,0.584,0,81.33,666,18.1,94.3,14.1
"445",5.968,4.4006514086449,"24",1.5343070890303,0.833916637360556,1.9879,0,0.74,0,43.06,666,18.1,94.8,11.8
"454",5.968,5.19437380746687,"24",1.76715168467932,-0.24401601094397,2.4961,0,0.713,0,6.68,666,18.1,94.1,14.9
"457",5.834,4.71198134745573,"24",1.55444361468444,-0.89012178462863,2.7792,0,0.713,0,3.5,666,18.1,80.3,13.5
"460",5.605,4.6625677969456,"24",1.25055301381156,1.45124616523898,2.5975,0,0.713,0,255.23,666,18.1,90,16.4
"486",5.605,3.36089244811274,"24",0.922144908828823,0.833916637360556,3.5459,0,0.583,0,392.68,666,18.1,79.8,19.1
"490",4.138,5.43868638548413,"24",1.70214342327538,0.833916637360556,1.8226,0,0.609,0,318.43,711,27.74,98,8.1
"502",6.897,3.53194881811594,"2",0.126757245355888,-1.1943938643994,2.2875,0,0.573,0,396.9,273,11.93,76.7,20.6
"262",7.923,1.19167394244065,"5",-0.729009839932393,-1.88714317572526,2.2885,20,0.647,0,386.86,264,3.97,91.5,48.8
"264",8.069,2.32703001097738,"8",-0.416084529479112,-1.88714317572526,1.9301,20,0.647,0,387.89,264,3.97,91.6,36.5
"265",6.433,3.72021043714433,"6",-0.273963555361654,-1.88714317572526,1.9865,20,0.647,0,392.4,264,3.97,62.8,22.8
"267",7.875,1.46491441283056,"5",-0.572713029421591,-1.88714317572526,2.4216,20,0.575,0,384.54,264,3.97,67,50
"142",6.019,4.27311819215158,"24",1.63911539124475,-1.54701457236491,1.3216,0,0.871,1,396.9,403,19.58,100,13.4
"143",6.383,3.34629105473597,"6",0.792863414071633,-1.54701457236491,1.4118,0,0.871,0,396.9,403,19.58,100,15.6
"146",6.782,4.43649785590307,"5",0.801493017584695,-1.54701457236491,1.5166,0,0.871,0,169.27,403,19.58,100,15.6
"155",7.691,3.52924393810359,"24",1.76715168467932,-1.54701457236491,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6
"162",7.875,2.94472334302253,"8",1.10084481200348,-1.54701457236491,2.0407,0,0.605,1,389.61,403,19.58,98.2,50
"282",7.923,1.61290798071918,"8",-0.136109565180084,-1.4986288445605,5.2119,20,0.4429,1,377.07,216,3.33,49.7,46
"6",6.762,3.28993612666074,"7",-0.423970680833503,-1.42225756521518,5.5605,12.5,0.524,0,395.6,311,7.87,66.6,22.9
"9",6.226,2.97262210703759,"5",-0.406471893318376,-1.42225756521518,6.5921,12.5,0.524,0,386.71,311,7.87,85.9,18.9
"191",7.135,1.75587826607416,"8",-0.808230205790479,-1.42225756521518,6.4798,45,0.437,0,389.71,398,3.44,30.8,30.5
"216",6.393,3.07582529427412,"4",0.556915495826945,-1.06591919064377,3.1121,0,0.55,1,392.8,276,13.89,56,23.3
"219",6.031,4.28407396674008,"4",0.789718004758539,-1.06591919064377,3.3633,0,0.55,1,393.74,276,13.89,92.4,23
"177",5.985,4.21047142468078,"3",-0.417161495971075,-0.997706535589136,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6
"277",7.236,2.0231414599836,"1",-1.76276120154515,-0.61251795246359,4.8628,40,0.447,1,393.45,254,6.41,27.6,33.1
"88",6.453,3.48415435883694,"8",-0.208092983389916,-0.525818250464659,3.4217,0,0.489,0,396.9,270,3.41,86.3,23.6
"179",7.358,1.97267222437275,"5",-0.785389470655728,-0.525818250464659,2.829,0,0.488,0,396.9,193,2.46,58.4,37.2
"92",6.431,3.56416578079626,"2",-1.54549171819281,-0.341710340923556,3.6659,28,0.464,0,395.01,270,15.04,53.6,22.9
"308",6.019,3.63766448693914,"5",-0.545922346322668,-0.24401601094397,3.3175,0,0.544,0,396.9,304,9.9,82.5,22.8
"314",6.172,3.81204700575557,"8",0.037147236314132,-0.24401601094397,3.6023,0,0.544,0,395.69,304,9.9,87.3,23.8
"318",6.782,2.42620467322037,"6",-0.502433224764114,-0.24401601094397,3.5325,0,0.544,0,395.21,304,9.9,67.2,23.1
"87",6.031,2.57789156243893,"4",-0.89552782493659,-0.193693261025715,3.7476,0,0.449,0,395.15,247,4.49,56.8,22.2
"207",5.952,2.7520523236812,"4",-1.03207621909602,-0.142360813351939,4.3549,0,0.489,0,389.43,277,10.59,72.7,22.5
"208",5.981,3.11513644455317,"5",-0.754105737683146,-0.142360813351939,4.2392,0,0.489,1,381.32,277,10.59,59.1,24.4
"210",6.069,4.42334872882577,"4",-0.222909837165795,-0.142360813351939,3.8771,0,0.489,1,393.25,277,10.59,92.1,21.7
"212",6.164,3.66592498540228,"4",-0.740315405311822,-0.142360813351939,3.6526,0,0.489,1,390.94,277,10.59,53.8,22.4
"271",6.417,2.25968019679516,"6",-1.09713589161437,-0.142360813351939,4.429,20,0.464,0,396.9,223,6.96,16.3,25.2
"5",6.144,1.8913585973139,"3",-0.785389470655728,-0.0899986875399935,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7
"81",5.608,2.60486282794747,"7",-0.45531208840365,0.073471767344769,5.4007,25,0.426,0,395.63,281,4.86,70.4,23.9
"495",6.579,2.15410120372019,"6",-0.469119370583586,0.187985637785564,2.7986,0,0.585,0,393.29,391,9.69,28.8,23.1
"500",6.431,3.14897008694827,"5",0.972481057837178,0.187985637785564,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8
"338",6.326,2.94296768133818,"5",-0.941298440286822,0.833916637360556,4.8122,0,0.515,0,396.14,224,5.19,37.3,20.6
"380",5.399,4.3565844433166,"24",1.52019859756907,0.833916637360556,1.4165,0,0.671,0,396.9,666,18.1,91.9,10.4
"447",5.52,5.41320073363469,"24",1.04593205570304,0.833916637360556,2.198,0,0.74,0,388.52,666,18.1,96.6,12.6
"108",5.933,3.36234746865499,"4",-0.282355124482593,1.368618600426,2.4329,0,0.52,0,395.24,384,8.56,97.1,19.8
"33",6.103,3.67484687572046,"4",0.310928975474167,1.45124616523898,3.7872,0,0.538,0,358.77,307,8.14,95,13.1
"501",6.333,2.96220209812947,"4",0.27542816205318,1.45124616523898,2.4786,0,0.573,0,391.99,273,11.93,69.1,22.4
"505",5.594,3.61689752279119,"4",-1.07990510068301,1.45124616523898,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9
"503",6.495,2.92887081956687,"4",-0.948686501067208,1.45124616523898,2.1675,0,0.573,0,396.9,273,11.93,91,23.9
"37",6.852,2.77307481746662,"1",-0.80406874981701,0.187985637785564,3.9342,0,0.499,0,396.9,279,5.96,41.5,21
"174",6.77,2.86972612727689,"6",-0.776798108927056,-0.997706535589136,2.7019,0,0.51,0,393.23,296,4.05,68.7,22.6
"491",5.404,4.39494591795916,"6",-0.661198319646137,0.763410225319547,1.8681,0,0.609,0,390.11,711,27.74,98.8,13.6
"110",6.014,3.22442742699829,"2",-0.650710911866936,1.368618600426,2.7778,0,0.52,0,393.49,384,8.56,54.4,21.7
"105",6.286,3.36234746865499,"4",-0.545922346322668,1.368618600426,2.1069,0,0.52,0,394.05,384,8.56,96.7,19.5
"172",5.981,2.63960938223065,"2",-0.521667919480987,-0.997706535589136,2.5961,0,0.51,0,396.9,296,4.05,88.5,23.1
"104",6.009,3.07582529427412,"2",-0.520002092729611,1.368618600426,2.421,0,0.52,0,392.69,384,8.56,90,20.1
"100",6.794,2.35053809653367,"5",-0.488320027076743,1.368618600426,2.7778,0,0.52,0,394.76,384,8.56,79.9,27.5
"488",6.095,3.34629105473597,"6",-0.480933234852322,0.763410225319547,1.8209,0,0.609,0,395.09,711,27.74,92.7,15.2
"115",5.871,4.2741161140604,"5",-0.417161495971075,-0.525818250464659,2.4631,0,0.547,0,344.91,432,10.01,88.2,18.3
"489",5.453,5.43608276929527,"4",-0.383342510749357,0.763410225319547,1.7554,0,0.609,0,344.05,711,27.74,98.3,7
"138",5.935,4.78279450946763,"4",-0.230813169748103,1.62150192036674,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3
"319",6.433,2.32939339467201,"8",0.0784381586264715,-0.24401601094397,4.0019,0,0.544,0,396.23,304,9.9,58.8,21
"139",5.951,3.34629105473597,"4",0.14213510198575,1.62150192036674,1.6687,0,0.624,0,396.9,437,21.89,97.9,17.8
"135",5.914,4.39494591795916,"2",0.153383531835531,1.62150192036674,2.1107,0,0.624,0,394.67,437,21.89,98.2,18.1
"132",5.604,3.53059676956345,"5",0.179614936911932,1.62150192036674,2.3274,0,0.624,0,385.76,437,21.89,97.9,23
"222",6.066,3.43394614791895,"8",0.205291651694652,-0.695829524768667,3.2721,0,0.507,1,390.39,307,6.2,77.7,27.5
"134",5.968,3.63119437635926,"2",0.410466167700012,1.62150192036674,2.346,0,0.624,0,262.76,437,21.89,98.4,15.6
"170",6.014,4.10391133802201,"2",0.505818752728696,-1.54701457236491,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4
"148",7.185,3.30042288344923,"6",0.792863414071633,-1.54701457236491,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
"165",6.727,3.47309064222919,"5",0.889041067586749,-1.54701457236491,2.2834,0,0.605,0,240.16,403,19.58,93,25
"465",5.951,3.50475789712255,"24",0.922144908828823,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9
"364",5.876,4.6625677969456,"24",0.961312698397989,0.833916637360556,1.9047,0,0.718,1,354.55,666,18.1,82.9,21.9
"472",5.741,3.14897008694827,"24",0.972481057837178,0.833916637360556,2.8965,0,0.58,0,393.37,666,18.1,75,23.2
"461",5.813,4.39494591795916,"24",0.986733084000734,0.833916637360556,2.5671,0,0.713,0,391.43,666,18.1,88.4,17.7
"361",6.438,2.31754817331902,"24",1.00257563894808,0.833916637360556,2.2955,0,0.77,0,350.65,666,18.1,91.1,19.9
"357",6.167,4.71198134745573,"24",1.00396237613269,0.833916637360556,2.5052,0,0.77,1,391.34,666,18.1,91,21.7
"363",5.871,5.43868638548413,"24",1.04215131493884,0.833916637360556,1.9047,0,0.77,1,353.04,666,18.1,89,16.8
"359",6.405,3.51431082082388,"24",1.04593205570304,0.833916637360556,2.5091,0,0.77,0,390.74,666,18.1,81.3,22.6
"470",5.706,3.721458316052,"24",1.05429836981599,0.833916637360556,3.0334,0,0.58,0,396.9,666,18.1,84,19.9
"473",6.635,2.96220209812947,"24",1.0815276492846,0.833916637360556,2.5329,0,0.614,0,374.68,666,18.1,67.6,29.8
"368",7.923,1.85538972794189,"24",1.10308845635889,0.833916637360556,1.3325,0,0.631,0,375.52,666,18.1,100,50
"452",5.888,4.10391133802201,"24",1.118783357068,0.833916637360556,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1
"391",6.426,3.43394614791895,"24",1.13470779086938,0.833916637360556,2.1678,0,0.7,0,378.38,666,18.1,82.5,23.2
"451",6.229,4.12622187385129,"24",1.14593090537205,0.833916637360556,2.3552,0,0.713,0,355.29,666,18.1,98.2,15.2
"442",5.933,4.10391133802201,"24",1.16239818470639,0.833916637360556,2.0048,0,0.74,0,395.69,666,18.1,100,18.4
"369",7.923,1.86444784052891,"24",1.16265648347329,0.833916637360556,1.3567,0,0.631,1,375.33,666,18.1,96.8,50
"482",5.888,4.15984251803158,"24",1.16700786012726,0.833916637360556,3.4106,0,0.532,0,395.28,666,18.1,77,25
"396",4.973,3.76595466700007,"24",1.17684560946746,0.833916637360556,1.6768,0,0.693,0,396.9,666,18.1,96,12.5
"459",6.326,3.67484687572046,"24",1.23609730488857,0.833916637360556,2.7175,0,0.713,0,396.9,666,18.1,84.4,20
"428",5.602,4.6625677969456,"24",1.26816847460051,0.833916637360556,1.9356,0,0.679,0,96.73,666,18.1,78.1,11
"458",5.708,4.28407396674008,"24",1.28855531848504,0.833916637360556,2.7831,0,0.713,0,272.21,666,18.1,83.7,14.9
"453",5.898,4.32645706616516,"24",1.31330429179045,0.833916637360556,2.4527,0,0.713,0,375.87,666,18.1,99.3,17.8
"393",6.782,4.32645706616516,"24",1.33201451446875,0.833916637360556,1.7912,0,0.693,0,396.9,666,18.1,92.6,13.8
"395",4.138,5.41320073363469,"24",1.3353145407998,0.833916637360556,1.7257,0,0.693,0,391.98,666,18.1,98.8,13.1
"424",5.52,5.46201437662761,"24",1.3387393925451,0.833916637360556,2.0635,0,0.584,0,3.65,666,18.1,70.6,11.7
"429",5.933,3.52924393810359,"24",1.36271093781534,0.833916637360556,1.9682,0,0.679,0,60.72,666,18.1,95.6,9.5
"377",5.52,4.80490503104829,"24",1.38277536154235,0.833916637360556,1.358,0,0.671,0,396.9,666,18.1,98.8,13.3
"443",6.377,4.81386157259174,"24",1.38850362956805,0.833916637360556,1.9784,0,0.74,0,386.73,666,18.1,100,15.4
"420",5.961,3.76595466700007,"24",1.43066367003374,0.833916637360556,1.8589,0,0.718,0,318.75,666,18.1,100,16.7
"435",6.069,4.71198134745573,"24",1.43325617386191,0.833916637360556,2.1247,0,0.74,0,109.85,666,18.1,94.6,13.4
"444",5.57,5.43868638548413,"24",1.48740706617274,0.833916637360556,1.8956,0,0.74,0,240.52,666,18.1,96.6,10.8
"436",5.966,4.3565844433166,"24",1.5343070890303,0.833916637360556,2.0026,0,0.74,0,27.49,666,18.1,93.3,9.6
"437",5.914,5.17874207289225,"24",1.55444361468444,0.833916637360556,1.9142,0,0.74,0,9.32,666,18.1,100,8.7
"415",5.924,4.32743444105458,"24",1.6235536098344,0.833916637360556,1.8347,0,0.679,0,27.25,666,18.1,100,7.2
"440",6.404,4.6625677969456,"24",1.70214342327538,0.833916637360556,1.8662,0,0.74,0,391.45,666,18.1,92.4,10.5
"378",5.713,4.56625933986301,"24",1.73003641739563,0.833916637360556,1.3861,0,0.671,0,396.9,666,18.1,96.2,13.1
"417",6.404,5.17874207289225,"24",1.76715168467932,0.833916637360556,1.6475,0,0.679,0,127.36,666,18.1,89.1,10.4
"413",6.103,4.10497825759137,"24",1.80741741062625,0.833916637360556,1.5894,0,0.597,0,210.97,666,18.1,100,16.3
"0",6.438,2.81263744109383,"1",-2.19951157130446,-1.39574945375807,4.09,18,0.538,0,396.9,296,2.31,65.2,24
"1",5.952,2.63960938223065,"2",-1.37699123279582,-0.525818250464659,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6
"269",6.14,3.89123828304138,"3",-0.740315405311822,-0.142360813351939,3.9175,20,0.464,1,391.34,223,6.96,61.5,20.7
"50",5.961,3.22442742699829,"4",-0.751363125104832,-0.926703754699467,6.8147,21,0.439,0,395.56,243,5.64,45.7,19.7
"127",5.605,3.63119437635926,"4",-0.212853793637417,1.62150192036674,1.7883,0,0.624,0,392.11,437,21.89,96,16.2
"136",5.951,3.45639545357996,"4",-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4
"137",6.142,4.9656374936897,"4",-0.0641648317014494,1.62150192036674,1.8498,0,0.624,0,394.08,437,21.89,98.4,17.1
"13",5.663,3.56416578079626,"4",0.209881682277579,1.45124616523898,4.7075,0,0.538,0,396.9,307,8.14,61.8,20.4
"19",5.933,3.14897008694827,"4",0.27542816205318,1.45124616523898,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
"29",6.565,3.3998571320472,"4",0.422450203982478,1.45124616523898,4.239,0,0.538,0,380.23,307,8.14,87.3,21
"131",6.358,3.35943650096516,"4",0.500441605373313,1.62150192036674,2.271,0,0.624,0,396.9,437,21.89,97.7,19.6
"31",5.961,3.74874843816302,"4",0.556915495826945,1.45124616523898,4.175,0,0.538,0,376.73,307,8.14,100,14.5
"34",5.961,4.12622187385129,"4",0.633621456384801,1.45124616523898,3.7598,0,0.538,0,248.31,307,8.14,96.9,13.5
"103",5.885,3.12323901307444,"5",-0.312354397586079,1.368618600426,2.7147,0,0.52,0,394.47,384,8.56,87.4,19.3
"116",6.516,2.81636710574705,"6",-0.549906836154591,-0.525818250464659,2.7301,0,0.547,0,393.3,432,10.01,72.5,21.2
"249",7.107,1.84628685596603,"7",-0.363785201989218,0.130160746119299,7.8265,22,0.431,0,393.74,330,5.86,17.5,26.2
"246",5.608,2.89681195165228,"7",-0.081517521550571,0.130160746119299,8.0555,22,0.431,0,390.18,330,5.86,34.9,24.3
"362",6.345,3.75736695172757,"24",0.98505462582006,0.833916637360556,2.1036,0,0.77,0,380.79,666,18.1,96.2,20.8
"366",6.037,4.0824768971938,"24",0.987164780740247,0.833916637360556,1.7523,0,0.718,0,316.03,666,18.1,91.4,21.9
"471",5.896,3.92473330146628,"24",1.02376557792443,0.833916637360556,3.0993,0,0.532,0,395.33,666,18.1,90.7,19.6
"360",6.727,3.66592498540228,"24",1.07215547032633,0.833916637360556,2.5182,0,0.77,0,374.56,666,18.1,88,25
"365",6.066,3.48415435883694,"24",1.07341409398711,0.833916637360556,1.6132,0,0.718,0,354.7,666,18.1,87.9,27.5
"456",5.593,4.6025657951434,"24",1.0834582885859,0.833916637360556,2.5806,0,0.713,0,10.48,666,18.1,87.9,12.7
"476",6.03,4.28407396674008,"24",1.10084481200348,0.833916637360556,2.3053,0,0.614,0,396.21,666,18.1,93.6,16.7
"358",6.066,3.45639545357996,"24",1.12762408855773,0.833916637360556,2.7227,0,0.77,1,395.43,666,18.1,83.4,22.7
"481",5.344,4.2741161140604,"24",1.16537917921538,0.833916637360556,3.3317,0,0.532,0,393.07,666,18.1,74.9,23.7
"446",5.599,4.93081158460857,"24",1.20450913632257,0.833916637360556,2.072,0,0.74,0,318.01,666,18.1,96.4,14.9
"475",6.174,4.10497825759137,"24",1.21119103806884,0.833916637360556,2.206,0,0.584,0,302.76,666,18.1,97.4,13.3
"450",5.794,5.1342169447957,"24",1.2311333393862,0.833916637360556,2.3236,0,0.713,0,0.32,666,18.1,92.6,13.4
"390",6.03,4.58491752884065,"24",1.24549561341797,0.833916637360556,1.9265,0,0.7,0,394.43,666,18.1,97,15.1
"421",5.856,4.58491752884065,"24",1.2489656791006,0.833916637360556,1.8746,0,0.718,0,319.98,666,18.1,95.3,14.2
"408",5.52,5.19437380746687,"24",1.27016290691549,0.833916637360556,1.4547,0,0.597,0,314.64,666,18.1,97.9,17.2
