"","X1.RM","X1.LSTAT","X1.RAD","X1.CRIM","X1.PTRATIO","X1.DIS","X1.ZN","X1.NOX","X1.CHAS","X1.B","X1.TAX","X1.INDUS","X1.AGE","X1.MEDV"
"122",5.783,4.28407396674008,"4",-0.117575906496487,-0.193693261025715,2.0869,0,0.581,0,378.09,188,25.65,92.9,20.5
"124",6.096,3.61820081663182,"4",0.0658533867773778,-0.24401601094397,2.0063,0,0.581,0,379.38,188,25.65,95.8,18.8
"125",5.52,4.59816473380712,"4",0.776277517255939,1.368618600426,1.9929,0,0.581,0,385.02,188,25.65,88.4,21.4
"142",5.787,4.44211292378736,"24",1.75304366103184,-0.142360813351939,1.3216,0,0.871,1,396.9,403,19.58,100,13.4
"144",5.706,3.92473330146628,"5",0.0502275137582259,0.833916637360556,1.3459,0,0.871,0,396.9,403,19.58,97.8,11.8
"146",5.344,4.63751413688495,"24",1.37006710054033,-0.341710340923556,1.5166,0,0.871,0,169.27,403,19.58,100,15.6
"148",6.144,3.95097673120561,"5",0.575785257963076,-0.997706535589136,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
"149",5.965,3.67357436768036,"5",1.02975554239238,-1.54701457236491,1.5257,0,0.871,0,351.85,403,19.58,94.9,15.4
"150",6.254,3.8466409867859,"5",-0.383342510749357,-1.52306810828665,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"151",6.185,4.39494591795916,"5",1.02975554239238,-1.54701457236491,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"152",6.027,4.09643014889608,"24",1.17684560946746,0.494955615629276,1.6102,0,0.871,1,343.28,403,19.58,88,15.3
"156",5.594,4.34010663761075,"5",1.02975554239238,-0.997706535589136,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"159",7.041,3.1021103182035,"5",0.799703646891987,-0.293348642158638,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
"160",6.487,3.99038314633056,"24",0.814027997273468,0.833916637360556,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
"161",7.923,1.8279447812707,"5",-0.661198319646137,-0.997706535589136,1.9709,0,0.605,0,374.43,403,19.58,90.8,50
"163",7.831,2.22511923058885,"24",1.16537917921538,0.187985637785564,2.162,0,0.605,1,388.45,403,19.58,93.9,50
"165",6.556,2.92887081956687,"5",-0.785389470655728,-1.16323735407812,2.2834,0,0.605,0,240.16,403,19.58,93,25
"166",7.831,1.90319450985413,"5",-0.661198319646137,-0.341710340923556,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"168",5.998,4.10391133802201,"5",-0.0949880038324282,-1.42225756521518,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8
"173",6.442,3.12323901307444,"5",-0.288455534924314,-0.142360813351939,2.6463,0,0.51,0,395.5,296,4.05,84.1,23.6
"176",6.003,2.9039775081548,"5",-1.14415435440604,-1.88714317572526,3.5549,0,0.51,0,393.23,296,4.05,47.2,23.2
"179",6.861,2.4904258997364,"3",-0.36222604460813,-0.142360813351939,2.829,0,0.488,0,396.9,193,2.46,58.4,37.2
"180",7.155,1.90024260478172,"5",-1.08634109098542,-0.24401601094397,2.741,0,0.488,0,395.56,193,2.46,83.3,39.8
"181",7.148,1.38392061319881,"5",-0.722821344955904,-0.997706535589136,2.5979,0,0.488,0,396.9,193,2.46,62.2,36.2
"185",5.731,3.71896190694992,"3",-0.753930219985669,-0.24401601094397,3.2797,0,0.488,0,387.11,193,2.46,68.8,29.6
"210",6.59,3.46614892723792,"4",-0.312354397586079,-0.142360813351939,3.8771,0,0.489,1,393.25,277,10.59,92.1,21.7
"212",6.402,3.39125535254245,"1",-0.900219442686603,-0.926703754699467,3.6526,0,0.489,1,390.94,277,10.59,53.8,22.4
"213",6.606,2.4904258997364,"4",-0.80406874981701,0.073471767344769,3.9454,0,0.489,0,385.81,277,10.59,32.3,28.1
"216",6.345,2.97088890902753,"4",-0.488320027076743,-1.1943938643994,3.1121,0,0.55,1,392.8,276,13.89,56,23.3
"222",6.951,2.13070907911079,"8",0.170275972359147,-0.997706535589136,3.2721,0,0.507,1,390.39,307,6.2,77.7,27.5
"225",8.034,1.46114289647888,"8",0.776277517255939,-0.997706535589136,2.8944,0,0.504,0,382,307,6.2,83,50
"226",7.155,2.32703001097738,"8",-0.634909866974509,-1.16323735407812,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6
"227",7.691,2.5442026348977,"2",-0.703126124065858,-0.61251795246359,3.2157,0,0.504,0,372.08,307,6.2,79.9,31.6
"228",7.155,1.31541277936379,"5",-0.534908351423173,-0.852800591791647,3.3751,0,0.504,0,377.51,307,6.2,17,46.7
"229",7.061,1.54587838126817,"5",-1.12737956951032,-0.852800591791647,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5
"295",7.014,2.35287367393696,"5",-1.17591624610692,-1.1943938643994,5.9604,0,0.437,0,396.9,289,13.92,31.1,28.6
"312",6.209,3.46614892723792,"6",0.120675140568934,-1.54701457236491,2.834,0,0.544,0,396.3,304,9.9,90.4,19.4
"313",5.951,3.66081168395787,"4",0.304336945261535,1.45124616523898,3.2628,0,0.544,0,393.39,304,9.9,82.8,21.6
"314",6.226,3.07086176576405,"4",0.133107797315567,1.45124616523898,3.6023,0,0.544,0,395.69,304,9.9,87.3,23.8
"315",6.162,3.79032352121281,"4",-0.754105737683146,2.37435025588153,3.945,0,0.544,0,396.42,304,9.9,77.7,16.2
"325",5.593,2.41944283217696,"3",-0.222909837165795,0.0178965792890688,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6
"328",5.856,3.24902563166555,"24",0.348802532757035,-0.142360813351939,5.2146,0,0.46,0,382.44,430,3.24,25.8,19.3
"329",6.852,2.08036984631574,"6",-0.411455336950667,0.833916637360556,5.2146,0,0.46,0,375.21,430,3.24,17.2,22.6
"336",5.837,3.43817204186857,"3",-0.36222604460813,0.431102979977672,5.2311,0,0.515,0,396.9,224,5.19,46.3,19.5
"338",5.56,2.9039775081548,"6",-0.453421295714023,-1.61599016005755,4.8122,0,0.515,0,396.14,224,5.19,37.3,20.6
"339",6.404,2.9499817972882,"3",-0.469119370583586,0.187985637785564,4.8122,0,0.515,0,396.9,224,5.19,45.4,19
"371",8.247,2.38528742469947,"24",1.10084481200348,0.073471767344769,1.1691,0,0.631,0,366.15,666,18.1,100,50
"374",5.663,3.82880918896173,"24",1.71188672515517,1.62150192036674,1.137,0,0.668,0,396.9,666,18.1,100,13.8
"443",6.249,4.09321706889321,"24",1.43066367003374,0.833916637360556,1.9784,0,0.74,0,386.73,666,18.1,100,15.4
"444",6.343,4.71198134745573,"24",1.76715168467932,0.833916637360556,1.8956,0,0.74,0,240.52,666,18.1,96.6,10.8
"496",6.103,4.2480425190673,"24",0.476554392195228,-0.61251795246359,2.7986,0,0.585,0,396.9,391,9.69,72.9,19.7
"497",6.389,3.57215130001286,"6",-0.703126124065858,-0.695829524768667,2.8927,0,0.585,0,396.9,391,9.69,70.6,18.3
"505",5.631,3.99261605108853,"4",0.776277517255939,0.833916637360556,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9
"153",5.572,4.01040710959376,"5",0.575785257963076,-1.54701457236491,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"171",6.127,4.22678657187117,"2",0.179614936911932,-1.54701457236491,2.3887,0,0.605,0,348.13,403,19.58,97.3,19.1
"342",5.782,3.85845653600035,"6",-0.986042436451613,-1.22492933060631,6.2669,0,0.518,0,389.96,422,1.89,59.7,16.5
"219",6.59,3.76595466700007,"4",0.845127789516917,-1.06591919064377,3.3633,0,0.55,1,393.74,276,13.89,92.4,23
"177",5.604,2.97088890902753,"5",0.198647671455844,-0.997706535589136,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6
"178",7.107,2.86790817995092,"8",0.229249435509268,-0.997706535589136,2.9153,0,0.51,0,391.27,296,4.05,74.4,29.9
"220",6.812,2.49695463013926,"8",-0.420964942198468,-0.695829524768667,2.8617,0,0.507,1,391.7,307,6.2,88.5,26.7
"221",5.851,4.13888231107415,"4",-0.28347233303905,-0.695829524768667,3.048,0,0.507,1,395.24,307,6.2,91.3,21.7
"237",6.595,2.83860881851126,"8",0.681552706086877,-0.695829524768667,4.148,0,0.507,0,390.07,307,6.2,71.6,31.5
"275",6.861,1.8913585973139,"3",-1.23057998920222,-0.61251795246359,4.2673,40,0.447,0,396.9,254,6.41,42.8,32
"2",7.178,1.46114289647888,"8",0.27542816205318,-0.525818250464659,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7
"116",6.23,3.9758198679888,"24",1.16537917921538,-0.525818250464659,2.7301,0,0.547,0,393.3,432,10.01,72.5,21.2
"93",6.209,2.36914642157865,"4",-0.987349123591684,-0.341710340923556,3.6659,28,0.464,0,396.33,270,15.04,28.9,25
"308",6.59,3.3998571320472,"2",-0.545922346322668,-0.24401601094397,3.3175,0,0.544,0,396.9,304,9.9,82.5,22.8
"318",6.871,2.35053809653367,"5",-0.501701934661376,-0.24401601094397,3.5325,0,0.544,0,395.21,304,9.9,67.2,23.1
"3",7.274,1.82178979285759,"1",-0.88163610395583,-0.0899986875399935,6.0622,0,0.458,0,394.63,222,2.18,45.8,33.4
"5",6.421,2.57789156243893,"3",-0.510303915858043,-0.0899986875399935,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7
"77",6.606,2.57789156243893,"1",-1.56168397500598,-0.0899986875399935,4.0905,0,0.437,0,386.96,398,12.83,45.8,20.8
"79",5.682,3.48415435883694,"4",0.170275972359147,-0.0899986875399935,4.5026,0,0.437,0,396.06,398,12.83,36.6,20.3
"345",6.172,2.08305255108071,"5",-0.416084529479112,-0.0365864931420291,8.0136,0,0.442,0,385.64,352,4.39,48.5,17.5
"67",6.209,2.41718381815899,"6",-1.78767987144046,0.0178965792890688,6.498,12.5,0.409,0,396.21,345,6.07,21.4,22
"498",6.115,3.1313120650726,"4",0.229249435509268,0.187985637785564,2.4091,0,0.585,0,396.9,391,9.69,65.3,21.2
"320",6.376,2.55900970520885,"4",-0.806405262083077,0.431102979977672,4.5404,0,0.493,0,396.9,287,7.38,52.3,23.8
"323",5.782,3.43817204186857,"5",-0.0332999676439515,0.431102979977672,4.7211,0,0.493,0,391.13,287,7.38,74.3,18.5
"326",6.326,2.52928758790583,"4",-0.0797380461808361,0.431102979977672,5.4159,0,0.493,0,396.9,287,7.38,28.9,23
"337",5.981,2.13070907911079,"5",-0.533679338479273,0.833916637360556,5.615,0,0.515,0,394.81,224,5.19,59.6,18.5
"419",5.613,4.32743444105458,"24",1.92050297192308,0.833916637360556,1.794,0,0.718,0,48.45,666,18.1,76.5,8.4
"440",5.99,3.99261605108853,"24",1.00257563894808,0.833916637360556,1.8662,0,0.74,0,391.45,666,18.1,92.4,10.5
"456",5.304,4.63751413688495,"24",1.34727713931694,0.833916637360556,2.5806,0,0.713,0,10.48,666,18.1,87.9,12.7
"458",5.841,4.09643014889608,"24",1.57213846434682,0.833916637360556,2.7831,0,0.713,0,272.21,666,18.1,83.7,14.9
"484",6.209,2.9499817972882,"24",0.972481057837178,0.833916637360556,3.724,0,0.583,0,370.73,666,18.1,41.9,20.6
"502",6.59,3.28993612666074,"1",-1.1045009043634,1.45124616523898,2.2875,0,0.573,0,396.9,273,11.93,76.7,20.6
"90",5.851,3.3998571320472,"3",-1.08634109098542,-0.525818250464659,3.0923,0,0.489,0,392.18,270,3.41,66.1,22.6
"503",6.389,3.62989822875245,"4",-0.948686501067208,1.45124616523898,2.1675,0,0.573,0,396.9,273,11.93,91,23.9
"282",8.259,1.61290798071918,"5",-0.944120550734869,-1.4986288445605,5.2119,20,0.4429,1,377.07,216,3.33,49.7,46
"174",6.172,3.48415435883694,"6",-0.776798108927056,-0.997706535589136,2.7019,0,0.51,0,393.23,296,4.05,68.7,22.6
"499",5.713,3.67484687572046,"6",-0.398617088725536,0.187985637785564,2.3999,0,0.585,0,395.77,391,9.69,73.5,17.5
"138",6.142,4.42334872882577,"4",-0.230813169748103,1.62150192036674,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3
"494",6.421,2.21011810451908,"5",-0.175900499594692,0.187985637785564,2.3817,0,0.585,0,396.9,391,9.69,42.6,24.5
"322",6.208,2.7113258695389,"3",-0.0657885564813091,0.431102979977672,4.7211,0,0.493,0,396.9,287,7.38,49.9,20.4
"137",5.998,3.63119437635926,"4",-0.0641648317014494,1.62150192036674,1.8498,0,0.624,0,394.08,437,21.89,98.4,17.1
"234",7.104,2.41944283217696,"8",0.0502275137582259,-0.695829524768667,3.6519,0,0.507,1,360.2,307,6.2,66.5,29
"139",5.757,4.42334872882577,"4",0.14213510198575,1.62150192036674,1.6687,0,0.624,0,396.9,437,21.89,97.9,17.8
"257",8.337,2.05333307080846,"5",0.196253440286667,-1.88714317572526,1.801,20,0.647,0,389.7,264,3.97,86.9,50
"129",5.963,4.00375043806286,"4",0.364134105668252,1.62150192036674,1.9799,0,0.624,0,396.9,437,21.89,94.7,14.3
"30",5.782,4.09643014889608,"7",0.476554392195228,1.45124616523898,4.233,0,0.538,0,360.17,307,8.14,94.1,12.7
"157",7.178,3.24902563166555,"5",0.511739418050659,-1.54701457236491,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"154",5.884,4.01151481788684,"5",0.575785257963076,-1.54701457236491,1.7494,0,0.871,1,321.02,403,19.58,96,17
"162",8.247,2.03692454707193,"8",0.689554520274477,-1.54701457236491,2.0407,0,0.605,1,389.61,403,19.58,98.2,50
"147",5.783,4.00375043806286,"5",0.799703646891987,-1.54701457236491,1.4608,0,0.871,0,391.71,403,19.58,95.7,14.6
"145",4.519,5.19437380746687,"5",0.801631159691638,-1.54701457236491,1.4191,0,0.871,0,172.91,403,19.58,100,13.8
"155",6.286,4.01151481788684,"24",0.968533913019857,-1.54701457236491,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6
"361",5.981,3.99038314633056,"24",1.00257563894808,0.833916637360556,2.2955,0,0.77,0,350.65,666,18.1,91.1,19.9
"143",5.876,3.61820081663182,"5",1.02975554239238,-1.54701457236491,1.4118,0,0.871,0,396.9,403,19.58,100,15.6
"391",7.203,2.60692299288914,"24",1.13470779086938,0.833916637360556,2.1678,0,0.7,0,378.38,666,18.1,82.5,23.2
"463",6.674,4.22678657187117,"24",1.17332038105581,0.833916637360556,2.8016,0,0.713,0,393.82,666,18.1,89.9,20.2
"480",6.383,2.60692299288914,"24",1.17351931608324,0.833916637360556,3.4242,0,0.532,0,396.9,666,18.1,64.7,23
"396",6.417,3.99261605108853,"24",1.17684560946746,0.833916637360556,1.6768,0,0.693,0,396.9,666,18.1,96,12.5
"370",7.923,2.21011810451908,"24",1.22026680805912,0.833916637360556,1.2024,0,0.631,1,392.05,666,18.1,97.5,50
"459",6.456,3.23983279142847,"24",1.23609730488857,0.833916637360556,2.7175,0,0.713,0,396.9,666,18.1,84.4,20
"408",6.565,3.61820081663182,"24",1.27016290691549,0.833916637360556,1.4547,0,0.597,0,314.64,666,18.1,97.9,17.2
"474",4.973,5.1342169447957,"24",1.30389483051364,0.833916637360556,2.4298,0,0.584,0,352.58,666,18.1,95.4,13.8
"389",5.841,3.99261605108853,"24",1.30861860311047,0.833916637360556,1.7281,0,0.7,0,396.9,666,18.1,98.9,11.5
"457",6.142,4.59816473380712,"24",1.31100093462952,0.833916637360556,2.7792,0,0.713,0,3.5,666,18.1,80.3,13.5
"430",5.57,4.93081158460857,"24",1.32492272254873,0.833916637360556,2.0527,0,0.584,0,83.45,666,18.1,86.1,14.5
"382",6.127,3.76595466700007,"24",1.35620121079935,0.833916637360556,1.5804,0,0.7,0,396.9,666,18.1,100,11.3
"439",5.631,5.1342169447957,"24",1.36490377735979,0.833916637360556,1.8172,0,0.74,0,396.9,666,18.1,93.9,12.8
"377",5.787,4.34010663761075,"24",1.38277536154235,0.833916637360556,1.358,0,0.671,0,396.9,666,18.1,98.8,13.3
"447",5.888,4.34010663761075,"24",1.38684298317176,0.833916637360556,2.198,0,0.74,0,388.52,666,18.1,96.6,12.6
"420",5.972,4.10391133802201,"24",1.43066367003374,0.833916637360556,1.8589,0,0.718,0,318.75,666,18.1,100,16.7
"435",5.856,4.44211292378736,"24",1.43325617386191,0.833916637360556,2.1247,0,0.74,0,109.85,666,18.1,94.6,13.4
"407",6.849,3.45639545357996,"24",1.46027777257684,0.833916637360556,1.2852,0,0.659,0,332.09,666,18.1,100,27.9
"394",5.972,3.63119437635926,"24",1.5042038884825,0.833916637360556,1.7821,0,0.693,0,396.9,666,18.1,94.7,12.7
"438",5.837,4.10391133802201,"24",1.51347987974105,0.833916637360556,1.8206,0,0.74,0,68.95,666,18.1,87.9,8.4
"388",5.412,5.43608276929527,"24",1.53192093564319,0.833916637360556,1.5895,0,0.7,0,372.92,666,18.1,100,10.2
"437",5.414,5.27677605661596,"24",1.55444361468444,0.833916637360556,1.9142,0,0.74,0,9.32,666,18.1,100,8.7
"384",5.57,4.67286642110496,"24",1.66505245342637,0.833916637360556,1.4395,0,0.7,0,285.83,666,18.1,91.2,8.8
"386",5.613,4.80490503104829,"24",1.74246001076939,0.833916637360556,1.4672,0,0.7,0,396.9,666,18.1,100,10.5
"400",5.412,5.43608276929527,"24",1.75304366103184,0.833916637360556,1.5888,0,0.693,0,396.9,666,18.1,100,5.6
"427",4.906,4.67286642110496,"24",1.92050297192308,0.833916637360556,1.8629,0,0.679,0,18.82,666,18.1,78.7,10.9
"404",5.631,4.74136542606774,"24",1.96217243024037,0.833916637360556,1.6074,0,0.693,0,329.46,666,18.1,85.4,8.5
"504",6.172,3.62989822875245,"1",-0.642909385632915,1.45124616523898,2.3889,0,0.573,0,393.45,273,11.93,89.3,22
"491",6.031,3.82880918896173,"4",-0.661198319646137,0.763410225319547,1.8681,0,0.609,0,390.11,711,27.74,98.8,13.6
"215",6.122,2.61719309471249,"4",-0.345182405765013,-0.142360813351939,3.9454,0,0.489,0,393.63,277,10.59,42.4,25
"490",4.973,4.74136542606774,"4",-0.322137746287165,0.763410225319547,1.8226,0,0.609,0,318.43,711,27.74,98,8.1
"127",6.185,3.92473330146628,"4",-0.212853793637417,1.62150192036674,1.7883,0,0.624,0,392.11,437,21.89,96,16.2
"140",6.103,4.02917118475465,"4",-0.156607076134421,1.62150192036674,1.6119,0,0.624,0,388.08,437,21.89,93.6,14
"136",6.208,3.70141365929361,"4",-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4
"128",5.52,4.59816473380712,"4",-0.102364150247121,1.62150192036674,1.8125,0,0.624,0,396.9,437,21.89,98.8,18
"133",5.741,4.01040710959376,"4",-0.095907173904429,1.62150192036674,2.4699,0,0.624,0,388.69,437,21.89,95.4,18.4
"211",5.731,3.65312102596691,"4",-0.0332999676439515,-0.142360813351939,3.665,0,0.489,1,395.24,277,10.59,88.6,19.3
"319",5.891,3.48415435883694,"4",0.0784381586264715,-0.24401601094397,4.0019,0,0.544,0,396.23,304,9.9,58.8,21
"15",6.606,2.08305255108071,"4",0.208132786614066,1.45124616523898,4.4986,0,0.538,0,395.62,307,8.14,56.5,19.9
"19",6.404,3.42829955762181,"4",0.27542816205318,1.45124616523898,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
"24",6.142,4.09643014889608,"4",0.290653449577162,1.45124616523898,4.3996,0,0.538,0,394.33,307,8.14,94.1,15.6
"141",6.968,4.34010663761075,"4",0.637889913664838,1.62150192036674,1.4394,0,0.624,0,396.9,437,21.89,100,14.4
"334",6.096,2.34819977229563,"5",-1.20703386326315,0.833916637360556,6.4584,0,0.515,0,389.4,224,5.19,38.5,20.7
"335",5.731,2.48824498167994,"5",-1.17591624610692,0.833916637360556,5.9853,0,0.515,0,396.9,224,5.19,34.5,21.1
"104",5.928,3.50475789712255,"5",-0.520002092729611,1.368618600426,2.421,0,0.52,0,392.69,384,8.56,90,20.1
"106",5.884,3.43817204186857,"5",-0.417569635481245,1.368618600426,2.211,0,0.52,0,395.67,384,8.56,91.9,19.5
"103",6.108,2.60692299288914,"5",-0.312354397586079,1.368618600426,2.7147,0,0.52,0,394.47,384,8.56,87.4,19.3
"327",5.707,2.47949778218025,"5",-0.248315164027441,0.431102979977672,5.4159,0,0.493,0,396.9,287,7.38,43.7,22.2
"261",7.61,2.03692454707193,"5",0.133107797315567,-1.88714317572526,2.1398,20,0.647,0,388.37,264,3.97,89.4,43.1
"267",7.853,1.97267222437275,"5",0.170275972359147,-1.88714317572526,2.4216,20,0.575,0,384.54,264,3.97,67,50
"495",6.616,2.13070907911079,"6",-0.395377704364502,0.187985637785564,2.7986,0,0.585,0,393.29,391,9.69,28.8,23.1
"465",6.871,2.7113258695389,"24",0.922144908828823,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9
"364",6.376,3.95097673120561,"24",0.961312698397989,0.833916637360556,1.9047,0,0.718,1,354.55,666,18.1,82.9,21.9
"362",6.718,3.46614892723792,"24",0.98505462582006,0.833916637360556,2.1036,0,0.77,0,380.79,666,18.1,96.2,20.8
"466",6.861,2.31754817331902,"24",0.995835544114051,0.833916637360556,2.8715,0,0.655,0,22.01,666,18.1,84.7,19
"357",4.963,3.59594633056158,"24",1.00396237613269,0.833916637360556,2.5052,0,0.77,1,391.34,666,18.1,91,21.7
"363",6.012,4.08140033793771,"24",1.04215131493884,0.833916637360556,1.9047,0,0.77,1,353.04,666,18.1,89,16.8
"470",6.229,3.46614892723792,"24",1.05429836981599,0.833916637360556,3.0334,0,0.58,0,396.9,666,18.1,84,19.9
"360",7.104,2.92887081956687,"24",1.07215547032633,0.833916637360556,2.5182,0,0.77,0,374.56,666,18.1,88,25
"365",6.383,3.50475789712255,"24",1.07341409398711,0.833916637360556,1.6132,0,0.718,0,354.7,666,18.1,87.9,27.5
"473",6.816,2.60486282794747,"24",1.0815276492846,0.833916637360556,2.5329,0,0.614,0,374.68,666,18.1,67.6,29.8
"460",6.315,3.28843404925812,"24",1.09583725578577,0.833916637360556,2.5975,0,0.713,0,255.23,666,18.1,90,16.4
"487",6.254,3.43817204186857,"24",1.0978334997499,0.833916637360556,3.1523,0,0.583,0,388.22,666,18.1,53.2,20.6
"476",6.069,4.32645706616516,"24",1.10084481200348,0.833916637360556,2.3053,0,0.614,0,396.21,666,18.1,93.6,16.7
"368",8.247,1.84628685596603,"24",1.10308845635889,0.833916637360556,1.3325,0,0.631,0,375.52,666,18.1,100,50
"358",6.861,3.07086176576405,"24",1.12762408855773,0.833916637360556,2.7227,0,0.77,1,395.43,666,18.1,83.4,22.7
"451",6.144,4.22678657187117,"24",1.14593090537205,0.833916637360556,2.3552,0,0.713,0,355.29,666,18.1,98.2,15.2
"442",6.317,3.63119437635926,"24",1.16239818470639,0.833916637360556,2.0048,0,0.74,0,395.69,666,18.1,100,18.4
"369",7.831,2.01482315779931,"24",1.16265648347329,0.833916637360556,1.3567,0,0.631,1,375.33,666,18.1,96.8,50
"446",6.326,3.82880918896173,"24",1.20450913632257,0.833916637360556,2.072,0,0.74,0,318.01,666,18.1,96.4,14.9
"432",5.682,4.32645706616516,"24",1.21438922774894,0.833916637360556,2.2004,0,0.584,0,97.95,666,18.1,74.8,16.1
"421",6.649,4.58491752884065,"24",1.2489656791006,0.833916637360556,1.8746,0,0.718,0,319.98,666,18.1,95.3,14.2
"372",7.923,1.89728599584246,"24",1.31422930153939,0.833916637360556,1.1296,0,0.668,1,347.88,666,18.1,89.6,50
"393",6.162,4.67286642110496,"24",1.33201451446875,0.833916637360556,1.7912,0,0.693,0,396.9,666,18.1,92.6,13.8
"395",5.602,4.66170778322864,"24",1.3353145407998,0.833916637360556,1.7257,0,0.693,0,391.98,666,18.1,98.8,13.1
"424",6.162,3.99261605108853,"24",1.3387393925451,0.833916637360556,2.0635,0,0.584,0,3.65,666,18.1,70.6,11.7
"356",5.79,5.27677605661596,"24",1.34727713931694,0.833916637360556,2.1222,0,0.77,1,377.73,666,18.1,97.4,17.8
"448",5.682,4.67286642110496,"24",1.36229418288493,0.833916637360556,2.2616,0,0.713,0,396.9,666,18.1,98.7,14.1
