"","X1.RM","X1.LSTAT","X1.RAD","X1.CRIM","X1.PTRATIO","X1.DIS","X1.ZN","X1.NOX","X1.CHAS","X1.B","X1.TAX","X1.INDUS","X1.AGE","X1.MEDV"
"205",6.209,2.20760664737077,"5",-1.27325227786251,-0.142360813351939,3.9454,0,0.489,0,396.9,277,10.59,22.3,22.6
"208",6.458,3.54408219498746,"1",-0.856615454884709,-0.142360813351939,4.2392,0,0.489,1,381.32,277,10.59,59.1,24.4
"35",6.113,3.66592498540228,"5",-0.545922346322668,0.187985637785564,3.3603,0,0.499,0,396.9,279,5.96,68.2,18.9
"498",6.023,3.54542647125892,"5",-0.0188137501422606,0.187985637785564,2.4091,0,0.585,0,396.9,391,9.69,65.3,21.2
"499",5.605,3.92014044759851,"5",-0.208092983389916,0.187985637785564,2.3999,0,0.585,0,395.77,391,9.69,73.5,17.5
"500",5.617,4.62969071879301,"24",1.35815364331647,0.187985637785564,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8
"59",5.277,5.13132001327312,"3",-0.585381623382917,0.494955615629276,6.932,25,0.453,0,396.9,284,5.13,47.2,19.6
"333",6.389,3.47447649493975,"7",-0.521667919480987,0.833916637360556,6.4584,0,0.515,0,389.71,224,5.19,38.1,22.2
"361",6.871,3.63119437635926,"24",1.76715168467932,0.833916637360556,2.2955,0,0.77,0,350.65,666,18.1,91.1,19.9
"370",7.923,1.4836495332713,"24",1.29301921203609,0.833916637360556,1.2024,0,0.631,1,392.05,666,18.1,97.5,50
"409",6.739,3.07086176576405,"24",1.27016290691549,0.833916637360556,1.4655,0,0.597,0,179.36,666,18.1,100,27.5
"421",6.127,4.28804627883684,"24",1.70214342327538,0.833916637360556,1.8746,0,0.718,0,319.98,666,18.1,95.3,14.2
"449",6.655,3.8819169520176,"24",1.70214342327538,0.833916637360556,2.185,0,0.713,0,304.21,666,18.1,98.3,13
"455",6.162,4.60080624700153,"24",1.52019859756907,0.833916637360556,2.4358,0,0.713,0,50.92,666,18.1,86.5,14.1
"461",6.127,4.93081158460857,"24",1.50896405141576,0.833916637360556,2.5671,0,0.713,0,391.43,666,18.1,88.4,17.7
"468",6.538,4.06085702022921,"24",0.14213510198575,0.833916637360556,2.9084,0,0.58,0,368.74,666,18.1,71,19.1
"469",7.041,2.9039775081548,"24",0.0658533867773778,0.833916637360556,2.8237,0,0.58,0,396.9,666,18.1,56.7,20.1
"480",6.122,3.66464769149628,"24",0.8135320278524,0.833916637360556,3.4242,0,0.532,0,396.9,666,18.1,64.7,23
"24",5.663,3.69385331988442,"4",-0.639749350050662,1.45124616523898,4.3996,0,0.538,0,394.33,307,8.14,94.1,15.6
"132",6.516,3.05256571998037,"4",-0.212853793637417,1.62150192036674,2.3274,0,0.624,0,385.76,437,21.89,97.9,23
"502",6.715,2.87698252582774,"5",-1.1045009043634,1.45124616523898,2.2875,0,0.573,0,396.9,273,11.93,76.7,20.6
"178",6.782,3.04922273246206,"5",-0.901950800107175,-0.997706535589136,2.9153,0,0.51,0,391.27,296,4.05,74.4,29.9
"269",6.223,4.06085702022921,"4",-0.740315405311822,-0.142360813351939,3.9175,20,0.464,1,391.34,223,6.96,61.5,20.7
"124",6.208,3.70015526529711,"2",-0.69761900641397,0.130160746119299,2.0063,0,0.581,0,379.38,188,25.65,95.8,18.8
"108",6.75,3.12485597689028,"2",-0.563801111756315,1.368618600426,2.4329,0,0.52,0,395.24,384,8.56,97.1,19.8
"116",6.317,3.06754651686044,"5",-0.549906836154591,-0.525818250464659,2.7301,0,0.547,0,393.3,432,10.01,72.5,21.2
"114",6.317,3.41412227368256,"6",-0.510303915858043,-0.525818250464659,2.2565,0,0.547,0,388.74,432,10.01,84.2,18.5
"488",6.113,3.99149985080341,"5",-0.480933234852322,0.763410225319547,1.8209,0,0.609,0,395.09,711,27.74,92.7,15.2
"106",5.876,4.09643014889608,"5",-0.417569635481245,1.368618600426,2.211,0,0.52,0,395.67,384,8.56,91.9,19.5
"140",5.957,4.26512075202203,"4",-0.156607076134421,1.62150192036674,1.6119,0,0.624,0,388.08,437,21.89,93.6,14
"128",5.877,3.07747732040351,"4",-0.102364150247121,1.62150192036674,1.8125,0,0.624,0,396.9,437,21.89,98.8,18
"227",7.079,2.55900970520885,"8",0.0110182073652438,-0.695829524768667,3.2157,0,0.504,0,372.08,307,6.2,79.9,31.6
"257",8.266,1.77811483250587,"5",0.196253440286667,-1.88714317572526,1.801,20,0.647,0,389.7,264,3.97,86.9,50
"259",7.088,3.24290124344133,"5",0.229249435509268,-1.88714317572526,2.0107,20,0.647,0,391.93,264,3.97,100,30.1
"21",5.963,4.26512075202203,"4",0.348802532757035,1.45124616523898,4.0123,0,0.538,0,392.53,307,8.14,89.2,19.6
"151",6.59,4.01040710959376,"6",0.600747024227409,-1.54701457236491,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"141",6.03,4.3565844433166,"4",0.637889913664838,1.62150192036674,1.4394,0,0.624,0,396.9,437,21.89,100,14.4
"166",7.853,1.85538972794189,"4",0.729292703033167,-1.54701457236491,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"153",5.998,3.70015526529711,"5",0.758071224646486,-1.54701457236491,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"146",6.162,4.32645706616516,"5",0.759242712580241,-1.54701457236491,1.5166,0,0.871,0,169.27,403,19.58,100,15.6
"168",5.605,4.05106658926026,"5",0.787215825772554,-1.54701457236491,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8
"149",5.813,3.99038314633056,"5",0.86066884267518,-1.54701457236491,1.5257,0,0.871,0,351.85,403,19.58,94.9,15.4
"364",6.393,4.32938807705656,"24",0.961312698397989,0.833916637360556,1.9047,0,0.718,1,354.55,666,18.1,82.9,21.9
"362",6.556,3.54408219498746,"24",0.98505462582006,0.833916637360556,2.1036,0,0.77,0,380.79,666,18.1,96.2,20.8
"357",6.317,4.54117492821707,"24",1.00396237613269,0.833916637360556,2.5052,0,0.77,1,391.34,666,18.1,91,21.7
"365",6.816,3.09392983387927,"24",1.07341409398711,0.833916637360556,1.6132,0,0.718,0,354.7,666,18.1,87.9,27.5
"358",6.538,4.9656374936897,"24",1.12762408855773,0.833916637360556,2.7227,0,0.77,1,395.43,666,18.1,83.4,22.7
"450",6.004,3.89007506090737,"24",1.2311333393862,0.833916637360556,2.3236,0,0.713,0,0.32,666,18.1,92.6,13.4
"459",7.041,3.49928143977587,"24",1.23609730488857,0.833916637360556,2.7175,0,0.713,0,396.9,666,18.1,84.4,20
"390",6.302,3.70015526529711,"24",1.24549561341797,0.833916637360556,1.9265,0,0.7,0,394.43,666,18.1,97,15.1
"423",6.629,3.52111044983175,"24",1.25055301381156,0.833916637360556,2.0218,0,0.614,0,2.52,666,18.1,85.1,13.4
"458",6.009,4.40634437237896,"24",1.28855531848504,0.833916637360556,2.7831,0,0.713,0,272.21,666,18.1,83.7,14.9
"464",6.453,3.85845653600035,"24",1.29301921203609,0.833916637360556,2.9634,0,0.655,0,396.9,666,18.1,65.4,21.4
"474",6.009,4.30387419535558,"24",1.30389483051364,0.833916637360556,2.4298,0,0.584,0,352.58,666,18.1,95.4,13.8
"453",6.145,3.83714700255807,"24",1.31330429179045,0.833916637360556,2.4527,0,0.713,0,375.87,666,18.1,99.3,17.8
"372",8.034,2.32703001097738,"24",1.31422930153939,0.833916637360556,1.1296,0,0.668,1,347.88,666,18.1,89.6,50
"393",5.706,5.19437380746687,"24",1.33201451446875,0.833916637360556,1.7912,0,0.693,0,396.9,666,18.1,92.6,13.8
"371",8.266,2.77877208221958,"24",1.35815364331647,0.833916637360556,1.1691,0,0.631,0,366.15,666,18.1,100,50
"441",6.538,4.32645706616516,"24",1.37874788440396,0.833916637360556,2.0651,0,0.74,0,385.96,666,18.1,97.2,17.1
"377",5.272,4.69759226400322,"24",1.38277536154235,0.833916637360556,1.358,0,0.671,0,396.9,666,18.1,98.8,13.3
"443",6.122,3.74257336001008,"24",1.38850362956805,0.833916637360556,1.9784,0,0.74,0,386.73,666,18.1,100,15.4
"445",4.628,4.58491752884065,"24",1.41556333816962,0.833916637360556,1.9879,0,0.74,0,43.06,666,18.1,94.8,11.8
"416",5.713,4.58491752884065,"24",1.42153440626727,0.833916637360556,1.8195,0,0.679,0,21.57,666,18.1,90.8,7.5
"420",5.884,4.67115273788205,"24",1.43066367003374,0.833916637360556,1.8589,0,0.718,0,318.75,666,18.1,100,16.7
"392",6.629,4.32743444105458,"24",1.44775841696885,0.833916637360556,1.77,0,0.7,0,396.9,666,18.1,97,9.7
"407",6.144,3.62989822875245,"24",1.46027777257684,0.833916637360556,1.2852,0,0.659,0,332.09,666,18.1,100,27.9
"426",4.368,4.17441166832259,"24",1.4699311720762,0.833916637360556,1.9976,0,0.584,0,24.65,666,18.1,59.7,10.2
"394",5.344,5.19437380746687,"24",1.5042038884825,0.833916637360556,1.7821,0,0.693,0,396.9,666,18.1,94.7,12.7
"411",5.813,5.13132001327312,"24",1.52406654080538,0.833916637360556,1.5275,0,0.597,0,35.05,666,18.1,100,17.2
"436",5.896,4.67115273788205,"24",1.5343070890303,0.833916637360556,2.0026,0,0.74,0,27.49,666,18.1,93.3,9.6
"376",5.851,4.30387419535558,"24",1.55730899607216,0.833916637360556,1.3449,0,0.671,0,363.02,666,18.1,93.3,13.9
"415",4.906,4.30387419535558,"24",1.6235536098344,0.833916637360556,1.8347,0,0.679,0,27.25,666,18.1,100,7.2
"417",5.412,5.19437380746687,"24",1.76715168467932,0.833916637360556,1.6475,0,0.679,0,127.36,666,18.1,89.1,10.4
"404",4.138,4.28804627883684,"24",1.96217243024037,0.833916637360556,1.6074,0,0.693,0,329.46,666,18.1,85.4,8.5
"414",5.093,5.19437380746687,"24",2.00419999588948,0.833916637360556,1.6582,0,0.693,0,88.27,666,18.1,100,7
"410",4.138,4.3787117756316,"24",2.05366507699716,0.833916637360556,1.413,0,0.597,0,2.6,666,18.1,100,15
"505",5.813,4.54117492821707,"1",-1.07990510068301,1.45124616523898,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9
"504",6.312,4.01040710959376,"1",-0.642909385632915,1.45124616523898,2.3889,0,0.573,0,393.45,273,11.93,89.3,22
"122",6.004,4.13888231107415,"2",-0.727178322130495,0.130160746119299,2.0869,0,0.581,0,378.09,188,25.65,92.9,20.5
"123",5.782,3.83714700255807,"2",-0.482535188809574,0.130160746119299,1.9444,0,0.581,0,370.31,188,25.65,97,17.3
"273",7.041,2.62537258770055,"3",-0.288987861891264,-0.142360813351939,4.3665,20,0.464,1,390.77,223,6.96,51.8,35.2
"277",3.863,2.16440734043817,"4",-0.944292098836412,-0.61251795246359,4.8628,40,0.447,1,393.45,254,6.41,27.6,33.1
"489",4.906,4.00375043806286,"4",-0.383342510749357,0.763410225319547,1.7554,0,0.609,0,344.05,711,27.74,98.3,7
"138",5.896,4.6625677969456,"4",-0.230813169748103,1.62150192036674,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3
"127",6.404,3.91669015108046,"4",-0.212853793637417,1.62150192036674,1.7883,0,0.624,0,392.11,437,21.89,96,16.2
"136",5.741,3.07086176576405,"4",-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4
"133",6.127,3.74257336001008,"4",-0.095907173904429,1.62150192036674,2.4699,0,0.624,0,388.69,437,21.89,95.4,18.4
"139",5.88,3.41412227368256,"4",0.14213510198575,1.62150192036674,1.6687,0,0.624,0,396.9,437,21.89,97.9,17.8
"135",5.783,4.01151481788684,"4",0.153383531835531,1.62150192036674,2.1107,0,0.624,0,394.67,437,21.89,98.2,18.1
"19",5.888,3.74257336001008,"4",0.27542816205318,1.45124616523898,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
"134",6.047,3.92473330146628,"4",0.410466167700012,1.62150192036674,2.346,0,0.624,0,262.76,437,21.89,98.4,15.6
"29",5.87,3.62989822875245,"4",0.422450203982478,1.45124616523898,4.239,0,0.538,0,380.23,307,8.14,87.3,21
"131",6.232,3.83714700255807,"4",0.500441605373313,1.62150192036674,2.271,0,0.624,0,396.9,437,21.89,97.7,19.6
"20",6.015,3.52924393810359,"4",0.521878431718159,1.45124616523898,3.7979,0,0.538,0,376.57,307,8.14,98.1,13.6
"281",7.42,1.46114289647888,"5",-1.21180293627608,-1.4986288445605,5.2447,20,0.4429,0,392.23,216,3.33,37.2,35.4
"219",6.113,4.3787117756316,"5",-0.621654892418502,-1.06591919064377,3.3633,0,0.55,1,393.74,276,13.89,92.4,23
"100",6.951,3.04922273246206,"5",-0.488320027076743,1.368618600426,2.7778,0,0.52,0,394.76,384,8.56,79.9,27.5
"109",6.442,3.70015526529711,"5",-0.204489505821609,1.368618600426,2.5451,0,0.52,0,391.23,384,8.56,91.2,19.4
"324",6.122,2.55900970520885,"5",-0.0797380461808361,0.431102979977672,4.7211,0,0.493,0,396.9,287,7.38,40.1,25
"158",6.208,4.06085702022921,"5",0.553018734793929,-1.54701457236491,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
"465",6.211,3.4466007021822,"24",0.922144908828823,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9
"485",6.433,3.1313120650726,"24",0.984540295939018,0.833916637360556,3.9917,0,0.583,0,388.62,666,18.1,51.9,21.2
"366",6.162,3.85845653600035,"24",0.987164780740247,0.833916637360556,1.7523,0,0.718,0,316.03,666,18.1,91.4,21.9
"466",6.037,3.86904168839634,"24",0.995835544114051,0.833916637360556,2.8715,0,0.655,0,22.01,666,18.1,84.7,19
"471",6.145,3.48966651168965,"24",1.02376557792443,0.833916637360556,3.0993,0,0.532,0,395.33,666,18.1,90.7,19.6
"470",6.312,4.26512075202203,"24",1.05429836981599,0.833916637360556,3.0334,0,0.58,0,396.9,666,18.1,84,19.9
"360",7.079,3.11513644455317,"24",1.07215547032633,0.833916637360556,2.5182,0,0.77,0,374.56,666,18.1,88,25
"456",5.928,3.45639545357996,"24",1.0834582885859,0.833916637360556,2.5806,0,0.713,0,10.48,666,18.1,87.9,12.7
"476",6.195,4.86300117030948,"24",1.10084481200348,0.833916637360556,2.3053,0,0.614,0,396.21,666,18.1,93.6,16.7
"452",6.317,3.74751469298498,"24",1.118783357068,0.833916637360556,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1
"391",6.727,3.62989822875245,"24",1.13470779086938,0.833916637360556,2.1678,0,0.7,0,378.38,666,18.1,82.5,23.2
"433",6.065,3.70015526529711,"24",1.15624401516999,0.833916637360556,2.3158,0,0.713,0,100.19,666,18.1,87.9,14.3
"442",6.495,4.34010663761075,"24",1.16239818470639,0.833916637360556,2.0048,0,0.74,0,395.69,666,18.1,100,18.4
