"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"261",8.20323763371746,2.32535010523384,3,-0.38583477238951,-1.65268926125478,2.1398,20,0.647,0,388.37,264,3.97,89.4,43.1
"264",7.72311489128531,2.2157341540752,7,0.0398747941003092,-0.912418249396664,1.9301,20,0.647,0,387.89,264,3.97,91.6,36.5
"267",8.08851178060355,0.90328468416174,7,-0.230307405570255,-1.05478754782891,2.4216,20,0.575,0,384.54,264,3.97,67,50
"303",6.59389003582899,2.27994733539822,9,-0.197388947668201,0.41290482821838,5.4917,34,0.433,0,390.43,329,6.09,17.7,33.1
"314",6.58646967657266,3.40639456715055,7,-0.0127594052799552,-1.37245754579252,3.6023,0,0.544,0,395.69,304,9.9,87.3,23.8
"317",5.83908259613033,3.38028209268529,4,-0.415154994316918,-0.320888524475958,4.0317,0,0.544,0,396.9,304,9.9,71.7,19.8
"320",6.16199330301584,2.62799469456611,7,-0.457980520307963,-0.333071891832792,4.5404,0,0.493,0,396.9,287,7.38,52.3,23.8
"328",6.47355472285713,2.88235681036798,11,-0.796542275450777,-0.0886310853471369,5.2146,0,0.46,0,382.44,430,3.24,25.8,19.3
"329",5.88640728546734,2.85665523368636,11,-0.447244035951573,-1.42544337459107,5.2146,0,0.46,0,375.21,430,3.24,17.2,22.6
"335",6.42286123817667,2.10107427543727,1,-0.850223746120088,0.386556427507469,5.9853,0,0.515,0,396.9,224,5.19,34.5,21.1
"376",6.00490413430582,3.65686718069172,22,1.50477581395116,0.0555137306189197,1.3449,0,0.671,0,363.02,666,18.1,93.3,13.9
"380",5.46513593300984,4.50705270512019,20,1.43231936846144,0.651731179974619,1.4165,0,0.671,0,396.9,666,18.1,91.9,10.4
"390",6.29691176006969,4.27430126154246,21,1.00161695722936,0.661495291734555,1.9265,0,0.7,0,394.43,666,18.1,97,15.1
"409",6.74185041120974,3.52893621266267,24,1.31114300460787,0.453368054571377,1.4655,0,0.597,0,179.36,666,18.1,100,27.5
"427",5.27181951224807,5.3250627068447,23,1.19691457558971,1.19039879057283,1.8629,0,0.679,0,18.82,666,18.1,78.7,10.9
"428",5.2813350096383,4.43572643331339,20,2.06417607374698,0.751871109195697,1.9356,0,0.679,0,96.73,666,18.1,78.1,11
"442",5.6832975437481,4.31007885776512,24,1.62919189775679,1.20180958485923,2.0048,0,0.74,0,395.69,666,18.1,100,18.4
"450",6.03616082395188,4.42102451456591,24,1.94889017593999,1.57314618179941,2.3236,0,0.713,0,0.32,666,18.1,92.6,13.4
"451",6.78233684337873,3.3370517123149,22,1.1116391157449,0.621908991991836,2.3552,0,0.713,0,355.29,666,18.1,98.2,15.2
"458",6.18666217296199,4.49466320280342,23,1.45137148594706,-0.972819454976015,2.7831,0,0.713,0,272.21,666,18.1,83.7,14.9
"466",5.67363996931067,4.64584490605535,23,1.4749288825182,1.395676881664,2.8715,0,0.655,0,22.01,666,18.1,84.7,19
"481",6.40299476003167,3.83163208572825,18,-0.0933432258980456,1.34495310851585,3.3317,0,0.532,0,393.07,666,18.1,74.9,23.7
"485",6.3508907956174,3.24671318790775,24,0.931000367529654,-0.256303222694268,3.9917,0,0.583,0,388.62,666,18.1,51.9,21.2
"486",6.29710411468593,3.39078860987291,21,1.3828960677281,1.45650535789188,3.5459,0,0.583,0,392.68,666,18.1,79.8,19.1
"494",5.94749995545329,2.86359893563201,11,0.13174222773502,0.314984297683776,2.3817,0,0.585,0,396.9,391,9.69,42.6,24.5
"502",6.33556087117266,3.23194169988359,1,-0.929701320175586,-1.65132920564319,2.2875,0,0.573,0,396.9,273,11.93,76.7,20.6
"503",6.63473713228392,3.79808574676307,7,-0.12640067314405,0.709478045898579,2.1675,0,0.573,0,396.9,273,11.93,91,23.9
"504",6.18648754577654,3.4675139368723,13,0.17801558208276,0.340225541729215,2.3889,0,0.573,0,393.45,273,11.93,89.3,22
"505",5.39015643229186,4.86388345083018,2,0.116946232887762,0.530748961921703,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9
"265",6.5217036476147,2.88722064792929,1,-0.635881488489983,-1.88714317572526,1.9865,20,0.647,0,392.4,264,3.97,62.8,22.8
"268",7.77571083629533,1.91580624296795,2,-1.62903106475605,-1.88714317572526,2.872,20,0.575,0,390.3,264,3.97,52.6,43.5
"142",6.47885379869561,5.27955051238416,16,1.54326353355982,-1.54701457236491,1.3216,0,0.871,1,396.9,403,19.58,100,13.4
"147",6.39615990736866,3.42713820632168,9,0.271358246499533,-1.54701457236491,1.4608,0,0.871,0,391.71,403,19.58,95.7,14.6
"155",6.16061932650518,5.23209487731972,6,1.51571194027326,-1.54701457236491,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6
"160",6.29408532720209,3.96725954164606,6,-0.268028454353695,-1.54701457236491,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
"162",7.51144261128433,2.83347176769162,16,0.28463730052183,-1.54701457236491,2.0407,0,0.605,1,389.61,403,19.58,98.2,50
"166",7.84151572322563,1.84136990115251,16,0.294346444878531,-1.54701457236491,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"170",5.66048551027304,3.96484084082561,6,0.558278725065356,-1.54701457236491,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4
"280",7.6787700146245,1.89249776110617,9,-0.506588946819737,-1.4986288445605,4.6947,20,0.4429,0,387.31,216,3.33,64.5,45.4
"11",6.33929490397536,3.77374426433305,3,-0.279976688597691,-1.42225756521518,6.2267,12.5,0.524,0,396.9,311,7.87,82.9,18.9
"341",6.49789284533053,1.99029779157474,3,-0.975495688277195,-1.34109488233123,7.0379,35,0.442,0,394.74,284,1.52,49.3,32.7
"342",5.79335875513142,3.75540379156822,16,0.0359259003427045,-1.22492933060631,6.2669,0,0.518,0,389.96,422,1.89,59.7,16.5
"217",6.29983918981075,3.14696675279475,12,-0.0628815155863937,-1.06591919064377,3.4211,0,0.55,0,392.78,276,13.89,85.1,28.7
"239",7.22077750048651,2.53576532170956,1,-1.58009088281918,-0.997706535589136,6.1899,30,0.428,0,383.78,300,4.93,42.2,23.3
"231",7.3098864907046,2.80811951553816,1,-0.337997603903476,-0.695829524768667,3.6715,0,0.504,0,376.14,307,6.2,76.9,31.7
"235",6.17574213849212,2.68685263907761,10,-0.467595718635261,-0.695829524768667,3.6519,0,0.507,0,376.75,307,6.2,61.5,24
"278",6.29735906486489,2.66881879079248,2,-1.84750752302312,-0.61251795246359,4.1403,40,0.447,0,396.9,254,6.41,32.1,29.1
"91",5.25874872011847,3.76691254410947,5,-0.345224328007479,-0.525818250464659,3.0921,0,0.489,0,393.55,270,3.41,73.9,22
"311",5.99180591107177,2.39484199162537,6,-0.0739777600969546,-0.24401601094397,2.6403,0,0.544,0,396.9,304,9.9,52.8,22.1
"319",6.14734960920948,3.49458571099514,2,0.248478945050766,-0.24401601094397,4.0019,0,0.544,0,396.23,304,9.9,58.8,21
"85",6.50608810478914,2.30656695471877,3,-0.513800448109056,-0.193693261025715,4.4377,0,0.449,0,392.3,247,4.49,56.1,26.6
"206",5.96953607111158,2.60664946218083,9,-0.198355202339559,-0.142360813351939,4.3549,0,0.489,0,394.87,277,10.59,52.5,24.4
"208",5.97212982396384,3.68723710519763,4,-1.00421756011953,-0.142360813351939,4.2392,0,0.489,1,381.32,277,10.59,59.1,24.4
"209",4.92270627937068,4.71617916628204,8,0.140107721428206,-0.142360813351939,3.875,0,0.489,1,396.9,277,10.59,100,20
"271",5.75329198469513,2.05490254174903,1,-1.28094422482518,-0.142360813351939,4.429,20,0.464,0,396.9,223,6.96,16.3,25.2
"5",6.34416128873977,2.75040801577252,1,-0.99542819064092,-0.0899986875399935,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7
"75",5.63731299026081,3.38827616025195,17,0.564866336877068,-0.0899986875399935,4.5026,0,0.437,0,383.23,398,12.83,45,21.4
"250",6.51841809553589,2.55126008262286,2,-1.55430983876478,0.130160746119299,7.3967,22,0.431,0,396.28,330,5.86,13,24.4
"498",6.61048905753664,2.95043591406449,5,-0.0749007400763703,0.187985637785564,2.4091,0,0.585,0,396.9,391,9.69,65.3,21.2
"362",6.45990028461569,4.46662998219484,24,1.44949418770403,0.833916637360556,2.1036,0,0.77,0,380.79,666,18.1,96.2,20.8
"410",5.88273446155553,4.36865124253723,18,1.35377290770355,0.833916637360556,1.413,0,0.597,0,2.6,666,18.1,100,15
"420",6.53845849972331,4.45514421651366,24,1.72422009205764,0.833916637360556,1.8589,0,0.718,0,318.75,666,18.1,100,16.7
"454",6.45762280898656,3.88350900835185,24,1.75470154607371,0.833916637360556,2.4961,0,0.713,0,6.68,666,18.1,94.1,14.9
"455",5.67289176771923,4.53305375316977,24,1.34564003056316,0.833916637360556,2.4358,0,0.713,0,50.92,666,18.1,86.5,14.1
"471",5.66702634510493,4.18761084603637,23,0.723443718589377,0.833916637360556,3.0993,0,0.532,0,395.33,666,18.1,90.7,19.6
"19",5.74446826169511,2.82405414880389,1,-0.683310814358915,1.45124616523898,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
"216",6.39986363279843,3.12818153962488,1,-1.10062976813683,-1.06591919064377,3.1121,0,0.55,1,392.8,276,13.89,56,23.3
"181",7.39121562915188,2.24414569294497,1,-0.882924520276451,-0.525818250464659,2.5979,0,0.488,0,396.9,193,2.46,62.2,36.2
"77",5.28308302246281,3.3447215942468,3,-0.761118888909548,-0.0899986875399935,4.0905,0,0.437,0,386.96,398,12.83,45.8,20.8
"491",6.24212265521254,4.7163318416803,17,-0.661198319646137,0.763410225319547,1.8681,0,0.609,0,390.11,711,27.74,98.8,13.6
"114",6.12002345587301,3.42983777133932,9,-0.510303915858043,-0.525818250464659,2.2565,0,0.547,0,388.74,432,10.01,84.2,18.5
"100",5.82323611304089,3.10371408410886,6,-0.488320027076743,1.368618600426,2.7778,0,0.52,0,394.76,384,8.56,79.9,27.5
"488",5.79166618185086,3.94685235171317,20,-0.480933234852322,0.763410225319547,1.8209,0,0.609,0,395.09,711,27.74,92.7,15.2
"493",6.09064813139964,3.36505465400756,9,-0.411455336950667,0.187985637785564,2.3817,0,0.585,0,396.9,391,9.69,54,21.8
"210",5.90500754921976,4.86353384195588,8,-0.408155814339856,-0.142360813351939,3.8771,0,0.489,1,393.25,277,10.59,92.1,21.7
"251",5.79073076329949,2.9459855032485,10,-0.306604034199992,0.130160746119299,7.3967,22,0.431,0,377.07,330,5.86,8.9,24.8
"109",5.00198176458471,3.90351165230877,1,-0.204489505821609,1.368618600426,2.5451,0,0.52,0,391.23,384,8.56,91.2,19.4
"133",5.6383878111155,4.74642256135607,10,-0.095907173904429,1.62150192036674,2.4699,0,0.624,0,388.69,437,21.89,95.4,18.4
"130",6.07781129467104,3.90429068388084,6,-0.0811921769582539,1.62150192036674,2.1185,0,0.624,0,395.04,437,21.89,98.9,19.2
"309",6.14874911727323,3.29811180083396,4,-0.0681732431465317,-0.24401601094397,3.1025,0,0.544,0,396.24,304,9.9,76.7,20.3
"236",6.09485141500122,3.10438494388325,8,0.121071810009603,-0.695829524768667,4.148,0,0.507,1,388.45,307,6.2,76.5,25.1
"139",5.54939919517786,3.93413288571347,20,0.14213510198575,1.62150192036674,1.6687,0,0.624,0,396.9,437,21.89,97.9,17.8
"258",6.95883521816273,2.94365878480125,5,0.23405584043182,-1.88714317572526,1.8946,20,0.647,0,383.29,264,3.97,100,36
"263",7.09594079977006,2.88819038211841,2,0.334247870051978,-1.88714317572526,2.0788,20,0.647,0,393.42,264,3.97,94.5,31
"129",5.94203432254504,4.15075677331757,5,0.364134105668252,1.62150192036674,1.9799,0,0.624,0,396.9,437,21.89,94.7,14.3
"157",7.40027738223884,2.22724659872706,9,0.511739418050659,-1.54701457236491,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"154",6.47993514566681,5.02830720253236,14,0.575785257963076,-1.54701457236491,1.7494,0,0.871,1,321.02,403,19.58,96,17
"159",7.55107558227982,3.58082557708202,17,0.57925552221331,-1.54701457236491,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
"161",7.69886423486128,1.92295620819445,16,0.590950588082999,-1.54701457236491,1.9709,0,0.605,0,374.43,403,19.58,90.8,50
"151",6.33437110197967,4.53930412643544,10,0.600747024227409,-1.54701457236491,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"150",6.87522634642714,4.10986618906909,15,0.645327177961844,-1.54701457236491,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"153",6.72796712618733,4.41163621268563,14,0.758071224646486,-1.54701457236491,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"148",7.3907100201553,3.53727632961892,7,0.792863414071633,-1.54701457236491,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
"156",6.95184625575517,4.05945463538155,12,0.8135320278524,-1.54701457236491,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"364",6.49593053007564,4.1306329311155,24,0.961312698397989,0.833916637360556,1.9047,0,0.718,1,354.55,666,18.1,82.9,21.9
"366",6.74724556089024,3.66385819770095,24,0.987164780740247,0.833916637360556,1.7523,0,0.718,0,316.03,666,18.1,91.4,21.9
"363",6.27662618847106,4.64356195211969,24,1.04215131493884,0.833916637360556,1.9047,0,0.77,1,353.04,666,18.1,89,16.8
"456",5.59368239702231,4.27250351815311,22,1.0834582885859,0.833916637360556,2.5806,0,0.713,0,10.48,666,18.1,87.9,12.7
"368",8.26347160523649,2.20270650547018,24,1.10308845635889,0.833916637360556,1.3325,0,0.631,0,375.52,666,18.1,100,50
"452",5.64684149928132,3.41070194528536,22,1.118783357068,0.833916637360556,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1
"358",6.96099529510761,3.64221436986056,24,1.12762408855773,0.833916637360556,2.7227,0,0.77,1,395.43,666,18.1,83.4,22.7
"391",6.8550881052189,3.50092521561956,24,1.13470779086938,0.833916637360556,2.1678,0,0.7,0,378.38,666,18.1,82.5,23.2
"370",8.45855529395407,1.92927001342678,24,1.22026680805912,0.833916637360556,1.2024,0,0.631,1,392.05,666,18.1,97.5,50
"423",5.39663905594857,4.4770278641904,23,1.25055301381156,0.833916637360556,2.0218,0,0.614,0,2.52,666,18.1,85.1,13.4
"408",5.55875864345992,4.58784002213449,24,1.27016290691549,0.833916637360556,1.4547,0,0.597,0,314.64,666,18.1,97.9,17.2
"383",6.50619897839724,3.89037850407989,22,1.30074584166071,0.833916637360556,1.5331,0,0.7,0,396.9,666,18.1,100,12.3
"474",5.30090398820819,4.35127593062092,24,1.30389483051364,0.833916637360556,2.4298,0,0.584,0,352.58,666,18.1,95.4,13.8
"372",7.44037651304794,3.20341008631721,19,1.31422930153939,0.833916637360556,1.1296,0,0.668,1,347.88,666,18.1,89.6,50
"430",6.15476871379401,4.92561425931572,24,1.32492272254873,0.833916637360556,2.0527,0,0.584,0,83.45,666,18.1,86.1,14.5
"399",5.87614848322799,4.16713974436312,16,1.38651151104938,0.833916637360556,1.5004,0,0.693,0,338.16,666,18.1,77.8,6.3
"416",4.74173902554706,5.84299683728906,14,1.42153440626727,0.833916637360556,1.8195,0,0.679,0,21.57,666,18.1,90.8,7.5
"373",5.87011253136249,4.41785292199358,23,1.43140057189027,0.833916637360556,1.1742,0,0.668,0,396.9,666,18.1,100,13.8
"435",5.66347136117311,4.27731314728707,22,1.43325617386191,0.833916637360556,2.1247,0,0.74,0,109.85,666,18.1,94.6,13.4
"444",6.21529874753654,4.51868996175735,24,1.48740706617274,0.833916637360556,1.8956,0,0.74,0,240.52,666,18.1,96.6,10.8
"438",5.96804799787081,4.95411393298407,20,1.51347987974105,0.833916637360556,1.8206,0,0.74,0,68.95,666,18.1,87.9,8.4
"434",5.35147464230057,4.49401540758017,22,1.52019859756907,0.833916637360556,2.2222,0,0.713,0,100.63,666,18.1,95,11.7
"411",5.12535401913104,4.36510716856399,21,1.52406654080538,0.833916637360556,1.5275,0,0.597,0,35.05,666,18.1,100,17.2
"388",6.3036226761516,5.10515522154448,24,1.53192093564319,0.833916637360556,1.5895,0,0.7,0,372.92,666,18.1,100,10.2
"437",5.11796910386799,4.75183459418463,24,1.55444361468444,0.833916637360556,1.9142,0,0.74,0,9.32,666,18.1,100,8.7
"386",5.61257041211814,5.02823979512754,22,1.74246001076939,0.833916637360556,1.4672,0,0.7,0,396.9,666,18.1,100,10.5
"417",6.10338292088,4.74673707415331,24,1.76715168467932,0.833916637360556,1.6475,0,0.679,0,127.36,666,18.1,89.1,10.4
"413",5.10943751649651,4.46859987679055,24,1.80741741062625,0.833916637360556,1.5894,0,0.597,0,210.97,666,18.1,100,16.3
"414",5.12971773235087,5.78781767991123,24,2.00419999588948,0.833916637360556,1.6582,0,0.693,0,88.27,666,18.1,100,7
"405",5.13984107093466,4.7645313147209,21,2.19223333175465,0.833916637360556,1.4254,0,0.693,0,384.97,666,18.1,100,5
"501",6.14613722412783,3.11840713226101,1,-0.93275842256768,1.45124616523898,2.4786,0,0.573,0,391.99,273,11.93,69.1,22.4
"92",5.6866265431837,3.18538597020064,4,-1.14415435440604,-0.341710340923556,3.6659,28,0.464,0,395.01,270,15.04,53.6,22.9
"296",6.49160976180884,2.76484553019027,4,-1.01362878321265,-1.1943938643994,5.9604,0,0.437,0,392.85,289,13.92,51,27.1
"274",6.56380990727626,2.75503399694035,4,-0.987536070021765,-0.61251795246359,4.0776,40,0.447,1,396.9,254,6.41,32.9,32.4
"489",5.42349044481083,5.47610647190716,4,-0.383342510749357,0.763410225319547,1.7554,0,0.609,0,344.05,711,27.74,98.3,7
"138",6.22169537339572,4.00726531409282,4,-0.230813169748103,1.62150192036674,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3
"136",6.1717286361228,3.70753180437745,4,-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4
"132",5.74602358273583,4.36574282939138,4,0.179614936911932,1.62150192036674,2.3274,0,0.624,0,385.76,437,21.89,97.9,23
"13",5.96358233647362,3.33310895700171,4,0.209881682277579,1.45124616523898,4.7075,0,0.538,0,396.9,307,8.14,61.8,20.4
"24",5.87671103308443,3.53076891248708,4,0.290653449577162,1.45124616523898,4.3996,0,0.538,0,394.33,307,8.14,94.1,15.6
"134",6.01822470541272,4.51120918876886,4,0.410466167700012,1.62150192036674,2.346,0,0.624,0,262.76,437,21.89,98.4,15.6
"131",6.22815216971699,5.24168416494861,4,0.500441605373313,1.62150192036674,2.271,0,0.624,0,396.9,437,21.89,97.7,19.6
"22",5.48438463797617,3.66242850419287,4,0.514961178527527,1.45124616523898,3.9769,0,0.538,0,396.9,307,8.14,91.7,15.2
"34",5.32141218432756,3.83897873114615,4,0.633621456384801,1.45124616523898,3.7598,0,0.538,0,248.31,307,8.14,96.9,13.5
"141",5.45558585872799,4.98779748377039,4,0.637889913664838,1.62150192036674,1.4394,0,0.624,0,396.9,437,21.89,100,14.4
"333",6.20824160405949,3.23809709581284,5,-1.04291267120461,0.833916637360556,6.4584,0,0.515,0,389.71,224,5.19,38.1,22.2
"104",5.71230832145825,3.75892318431725,5,-0.520002092729611,1.368618600426,2.421,0,0.52,0,392.69,384,8.56,90,20.1
"165",6.2369350602251,3.7675092342843,5,0.889041067586749,-1.54701457236491,2.2834,0,0.605,0,240.16,403,19.58,93,25
"240",6.21475037128554,2.96492705041549,6,-0.625958095700758,-0.997706535589136,6.3361,30,0.428,0,391.25,300,4.93,54.3,22
"307",6.38780327963007,2.24645147197171,7,-1.05891424750766,-0.24401601094397,3.1827,33,0.472,0,396.9,222,2.18,70.3,28.2
"224",6.96697645733296,2.15388907097222,8,-0.117575906496487,-0.695829524768667,2.8944,0,0.504,0,385.05,307,6.2,78.3,44.8
"484",5.81498014533644,3.86918453669179,24,0.801493017584695,0.833916637360556,3.724,0,0.583,0,370.73,666,18.1,41.9,20.6
"483",6.67466833099492,2.43366469938724,24,0.873522118462933,0.833916637360556,4.0983,0,0.532,0,392.92,666,18.1,40.3,21.8
