"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"234",6.48372655416587,3.42726105945552,1,-0.267130364327752,-0.250763447008728,3.6519,0,0.507,1,360.2,307,6.2,66.5,29
"235",6.36251489488245,2.6936118360152,5,-0.714605380579051,-0.692608856563528,3.6519,0,0.507,0,376.75,307,6.2,61.5,24
"236",6.25271230991066,2.88940131923211,5,-0.630047391801607,-0.183161868464524,4.148,0,0.507,1,388.45,307,6.2,76.5,25.1
"257",8.29891277892329,1.01870976099675,9,-0.0781409968791087,-0.647387688357067,1.801,20,0.647,0,389.7,264,3.97,86.9,50
"258",7.28835403367786,2.42783452234343,6,0.00234756616359264,-1.21734482391813,1.8946,20,0.647,0,383.29,264,3.97,100,36
"262",8.45407443461083,1.63650040808147,12,0.070512783918953,-0.601589835261261,2.2885,20,0.647,0,386.86,264,3.97,91.5,48.8
"264",7.96751589436637,2.14795256996446,10,-0.0644121348083697,-1.56222122493753,1.9301,20,0.647,0,387.89,264,3.97,91.6,36.5
"267",8.68854174122859,0.0224025573065587,5,-0.550193390919382,0.142754784358053,2.4216,20,0.575,0,384.54,264,3.97,67,50
"306",6.79169187638483,2.37457543689424,5,-1.2104218162787,-0.81659447458944,3.0992,33,0.472,0,396.9,222,2.18,71.9,33.4
"315",5.66302978745032,3.83807570367512,3,-0.11667830069371,2.11697788290668,3.945,0,0.544,0,396.42,304,9.9,77.7,16.2
"317",6.15062951285281,3.56342351813308,7,-0.334735258929092,0.356342492509057,4.0317,0,0.544,0,396.9,304,9.9,71.7,19.8
"318",6.50752424753558,2.00691184572809,7,-0.58030288555758,0.081606354034433,3.5325,0,0.544,0,395.21,304,9.9,67.2,23.1
"321",6.389099338259,3.24584232831306,1,-0.989555419937,0.669035498747893,4.5404,0,0.493,0,396.9,287,7.38,54.3,23.1
"322",6.03840823624243,3.49977966560393,6,-1.10672415534463,-0.536294969273724,4.7211,0,0.493,0,396.9,287,7.38,49.9,20.4
"324",6.35163120365838,1.77187501705788,1,-0.774402276195432,-0.993280667234151,4.7211,0,0.493,0,396.9,287,7.38,40.1,25
"334",6.03484744666681,4.55716759404107,10,-0.210583644773368,-0.275992272159114,6.4584,0,0.515,0,389.4,224,5.19,38.5,20.7
"336",6.006678821498,2.89920348709511,9,0.706422354969063,-1.58268076949554,5.2311,0,0.515,0,396.9,224,5.19,46.3,19.5
"337",5.53375285970157,4.22680986978845,11,-0.110634291035459,-0.870556624051309,5.615,0,0.515,0,394.81,224,5.19,59.6,18.5
"339",5.98713570697352,3.12699175393635,1,-1.01556099320066,-1.29607994382557,4.8122,0,0.515,0,396.9,224,5.19,45.4,19
"385",5.41480464617109,4.73227069184233,15,1.18272217105146,0.584865993530632,1.4261,0,0.7,0,396.9,666,18.1,98.1,7.2
"395",5.79603779599505,3.54574147975613,24,1.81513855156759,1.09558795919615,1.7257,0,0.693,0,391.98,666,18.1,98.8,13.1
"404",5.6573638892293,4.95381613872972,18,1.06494732951842,0.201996784203951,1.6074,0,0.693,0,329.46,666,18.1,85.4,8.5
"425",5.24188751265089,5.14832076698139,24,1.70740690456259,1.34409156585332,1.9096,0,0.679,0,7.68,666,18.1,95.4,8.3
"429",6.17964942760582,4.39500922668892,20,1.68514762071578,0.0928300885683579,1.9682,0,0.679,0,60.72,666,18.1,95.6,9.5
"446",6.31125663080212,4.72514735120623,15,0.948825658212777,0.968022038084449,2.072,0,0.74,0,318.01,666,18.1,96.4,14.9
"454",6.74831990875996,3.71870197398053,24,2.38954575351997,1.73025126119887,2.4961,0,0.713,0,6.68,666,18.1,94.1,14.9
"457",6.58665977190464,4.22989681129799,24,2.1042438403324,-0.131944997673822,2.7792,0,0.713,0,3.5,666,18.1,80.3,13.5
"483",5.62081197489907,3.47566680000571,11,0.340996868743949,0.409870781911909,4.0983,0,0.532,0,392.92,666,18.1,40.3,21.8
"493",6.05555265215391,3.79638354147934,10,-0.321092155337996,-0.256585572633331,2.3817,0,0.585,0,396.9,391,9.69,54,21.8
"497",5.75464295998479,4.3008259431812,7,0.088788474139291,1.66261438829829,2.8927,0,0.585,0,396.9,391,9.69,70.6,18.3
"500",5.88596888553196,4.07659566583495,13,0.147143211067221,-1.63097694194432,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8
"502",6.02647402493614,3.32000092320323,9,0.000149376455472128,0.0486797223499393,2.2875,0,0.573,0,396.9,273,11.93,76.7,20.6
"505",5.51903214324066,4.8069441676784,2,-0.174020798954599,-0.882137530641552,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9
"261",8.0557800093646,2.15813166833099,17,0.359676799357134,-1.88714317572526,2.1398,20,0.647,0,388.37,264,3.97,89.4,43.1
"263",7.29466261402189,2.71940839910772,11,0.384740021516969,-1.88714317572526,2.0788,20,0.647,0,393.42,264,3.97,94.5,31
"268",8.09457344302371,1.24353180487527,11,-0.0396006574326577,-1.88714317572526,2.872,20,0.575,0,390.3,264,3.97,52.6,43.5
"151",6.45396553042286,4.10331849366381,15,1.60482704830609,-1.54701457236491,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"155",6.46613840513296,4.02140721708635,12,1.75595742092571,-1.54701457236491,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6
"160",6.51492659277254,3.37361572598175,1,0.299708201650416,-1.54701457236491,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
"168",6.71250988019704,3.24023832987112,10,0.230231561980398,-1.54701457236491,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8
"279",7.13716907888373,2.35592139189347,7,-1.25123794409149,-1.4986288445605,4.1007,20,0.4429,0,396.9,216,3.33,32.2,35.1
"280",7.79289625159518,1.33584578052954,1,-1.44171096811342,-1.4986288445605,4.6947,20,0.4429,0,387.31,216,3.33,64.5,45.4
"282",7.89295604157704,1.4964395598384,3,-0.384608132727804,-1.4986288445605,5.2119,20,0.4429,1,377.07,216,3.33,49.7,46
"190",7.39019056354153,1.25259297551438,5,-0.503069894350399,-1.42225756521518,6.4798,45,0.437,0,377.68,398,3.44,21.5,37
"342",5.69966436128872,3.71250825861736,12,0.189881291367733,-1.22492933060631,6.2669,0,0.518,0,389.96,422,1.89,59.7,16.5
"293",5.97660911335161,2.63072128146971,1,-1.63432703696625,-1.1943938643994,5.5027,0,0.437,0,396.9,289,13.92,18.4,23.9
"221",5.94214234580408,3.88315233387752,9,0.0656190309448857,-0.695829524768667,3.048,0,0.507,1,395.24,307,6.2,91.3,21.7
"225",8.17365479305629,1.74219207571908,4,-0.104988407265932,-0.695829524768667,2.8944,0,0.504,0,382,307,6.2,83,50
"227",6.74711228927182,2.66235576518218,8,-0.73454030984619,-0.695829524768667,3.2157,0,0.504,0,372.08,307,6.2,79.9,31.6
"228",8.38969041740198,0.728841804819267,4,-0.776763920721826,-0.695829524768667,3.3751,0,0.504,0,377.51,307,6.2,17,46.7
"229",7.15996482749978,1.24904825345515,4,-0.628110260057584,-0.695829524768667,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5
"233",8.34702812655238,-0.00452914753356026,11,-0.303284287167809,-0.695829524768667,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3
"237",6.88248153581301,2.91406092247079,1,-1.6986653268416,-0.695829524768667,4.148,0,0.507,0,390.07,307,6.2,71.6,31.5
"276",7.18236239889488,2.0941921889258,7,-0.723421677831188,-0.61251795246359,4.7872,40,0.447,1,389.25,254,6.41,49,33.2
"277",6.50708971521748,2.29496172694128,7,-0.47762357324621,-0.61251795246359,4.8628,40,0.447,1,393.45,254,6.41,27.6,33.1
"88",7.07285549721391,2.51329780659347,2,-1.09717843519154,-0.525818250464659,3.4217,0,0.489,0,396.9,270,3.41,86.3,23.6
"113",6.02737817765581,4.08395295900661,12,-2.78285466578446e-05,-0.525818250464659,2.548,0,0.547,0,396.9,432,10.01,95.4,18.7
"44",5.97768125615253,2.69850958814098,2,-1.14215422667964,-0.481155986929274,5.7209,0,0.448,0,389.39,233,6.91,40,21.2
"319",5.81444573979486,3.31398904061446,4,-0.25623809965802,-0.24401601094397,4.0019,0,0.544,0,396.23,304,9.9,58.8,21
"211",6.10317237562004,2.66164182239096,3,-0.802301923645018,-0.142360813351939,3.665,0,0.489,1,395.24,277,10.59,88.6,19.3
"212",6.13627796507863,4.06975459543284,9,-0.201278091254007,-0.142360813351939,3.6526,0,0.489,1,390.94,277,10.59,53.8,22.4
"272",6.50300275601266,2.27027259663954,9,-0.920323541635312,-0.142360813351939,3.9175,20,0.464,0,394.96,223,6.96,58.7,24.4
"251",6.12415673227727,2.70565285052071,11,-1.19033840327817,0.130160746119299,7.3967,22,0.431,0,377.07,330,5.86,8.9,24.8
"252",6.50499591653102,2.91051332651839,13,-0.975863472667424,0.130160746119299,8.9067,22,0.431,0,386.09,330,5.86,6.8,29.6
"496",5.54831619860074,4.74567742266191,2,-0.0294562190974692,0.187985637785564,2.7986,0,0.585,0,396.9,391,9.69,72.9,19.7
"326",6.23870215811109,2.16420622985414,1,-0.224127565823813,0.431102979977672,5.4159,0,0.493,0,396.9,287,7.38,28.9,23
"63",6.43867843666413,2.57755413297707,1,-1.2080940630378,0.494955615629276,7.9809,25,0.453,0,395.58,284,5.13,43.4,25
"369",8.4835469062389,1.47004229212593,17,0.915788051784977,0.833916637360556,1.3567,0,0.631,1,375.33,666,18.1,96.8,50
"377",5.75050014340881,5.78052395681124,20,1.01138148512306,0.833916637360556,1.358,0,0.671,0,396.9,666,18.1,98.8,13.3
"432",6.45180515449655,3.54616643887955,24,1.28310156268516,0.833916637360556,2.2004,0,0.584,0,97.95,666,18.1,74.8,16.1
"468",6.00073522096062,3.32063927556314,18,0.848050678319145,0.833916637360556,2.9084,0,0.58,0,368.74,666,18.1,71,19.1
"474",5.66820216600835,4.44236804915221,17,0.579044418476625,0.833916637360556,2.4298,0,0.584,0,352.58,666,18.1,95.4,13.8
"479",6.21843879751346,4.08798662215358,19,0.47465376493051,0.833916637360556,1.9512,0,0.614,0,383.32,666,18.1,88,21.4
"484",6.53106341574658,3.42164964715399,21,0.328309071017363,0.833916637360556,3.724,0,0.583,0,370.73,666,18.1,41.9,20.6
"485",6.32410702264108,2.94964326369392,18,-0.0382921806379783,0.833916637360556,3.9917,0,0.583,0,388.62,666,18.1,51.9,21.2
"107",6.25496434400064,3.60300382090426,15,0.339669684653798,1.368618600426,2.1224,0,0.52,0,387.69,384,8.56,85.2,20.4
"110",6.20978487380059,3.27256057190087,3,-0.0277438988678291,1.368618600426,2.7778,0,0.52,0,393.49,384,8.56,54.4,21.7
"27",6.07973392685193,4.55684774412686,6,0.426065779976569,1.45124616523898,4.4534,0,0.538,0,306.38,307,8.14,88.8,14.8
"29",6.89053172969517,2.50636624934182,7,-0.220246838295502,1.45124616523898,4.239,0,0.538,0,380.23,307,8.14,87.3,21
"182",7.84142405895556,1.75920549815627,1,-0.738157997688579,-0.525818250464659,2.7006,0,0.488,0,394.12,193,2.46,92.2,37.9
"111",6.1026035289253,3.98226324854632,9,-0.685513679240743,-0.525818250464659,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8
"491",5.94530771657831,4.12269736238232,9,-0.661198319646137,0.763410225319547,1.8681,0,0.609,0,390.11,711,27.74,98.8,13.6
"123",6.38366076490933,3.76058047323267,1,-0.482535188809574,0.130160746119299,1.9444,0,0.581,0,370.31,188,25.65,97,17.3
"117",5.90392553801977,3.9249558912001,9,-0.480533584256675,-0.525818250464659,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"495",6.49711538957933,2.44379392065516,19,-0.395377704364502,0.187985637785564,2.7986,0,0.585,0,393.29,391,9.69,28.8,23.1
"103",6.05372617239194,3.58199892446336,5,-0.312354397586079,1.368618600426,2.7147,0,0.52,0,394.47,384,8.56,87.4,19.3
"127",5.63705062509416,4.34052824417193,9,-0.212853793637417,1.62150192036674,1.7883,0,0.624,0,392.11,437,21.89,96,16.2
"135",6.07365200212674,3.19044937359545,6,0.153383531835531,1.62150192036674,2.1107,0,0.624,0,394.67,437,21.89,98.2,18.1
"18",6.24640731683375,3.02999416975425,14,0.321597848987017,1.45124616523898,3.7965,0,0.538,0,288.99,307,8.14,36.6,20.2
"154",6.22939236085391,4.74840772272171,8,0.575785257963076,-1.54701457236491,1.7494,0,0.871,1,321.02,403,19.58,96,17
"159",7.01503547208757,3.64272001592517,15,0.57925552221331,-1.54701457236491,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
"146",6.42776957859068,4.26077596358421,16,0.759242712580241,-1.54701457236491,1.5166,0,0.871,0,169.27,403,19.58,100,15.6
"148",6.43536311547903,4.53705015327827,14,0.792863414071633,-1.54701457236491,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
"145",6.28267261938953,5.28220284138883,17,0.801631159691638,-1.54701457236491,1.4191,0,0.871,0,172.91,403,19.58,100,13.8
"165",6.42590331864758,3.86066947931386,4,0.889041067586749,-1.54701457236491,2.2834,0,0.605,0,240.16,403,19.58,93,25
"465",6.2172384666046,3.09493120894784,24,0.922144908828823,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9
"461",6.28522476873581,4.19333906679089,24,0.986733084000734,0.833916637360556,2.5671,0,0.713,0,391.43,666,18.1,88.4,17.7
"366",6.8121601173863,3.31609081995689,17,0.987164780740247,0.833916637360556,1.7523,0,0.718,0,316.03,666,18.1,91.4,21.9
"361",6.74992818889307,3.4103983269592,23,1.00257563894808,0.833916637360556,2.2955,0,0.77,0,350.65,666,18.1,91.1,19.9
"360",7.42738847161725,2.27371179531547,20,1.07215547032633,0.833916637360556,2.5182,0,0.77,0,374.56,666,18.1,88,25
"365",6.81673944510223,4.01569374968263,23,1.07341409398711,0.833916637360556,1.6132,0,0.718,0,354.7,666,18.1,87.9,27.5
"455",6.42979853053305,4.19962371798189,15,1.09072282411952,0.833916637360556,2.4358,0,0.713,0,50.92,666,18.1,86.5,14.1
"476",5.7311601626383,4.95208979297018,20,1.10084481200348,0.833916637360556,2.3053,0,0.614,0,396.21,666,18.1,93.6,16.7
"442",6.76428472915229,3.54637904711365,18,1.16239818470639,0.833916637360556,2.0048,0,0.74,0,395.69,666,18.1,100,18.4
"482",6.16442559563673,3.72542061208153,18,1.16700786012726,0.833916637360556,3.4106,0,0.532,0,395.28,666,18.1,77,25
"370",8.17217657986649,1.54541253573573,24,1.22026680805912,0.833916637360556,1.2024,0,0.631,1,392.05,666,18.1,97.5,50
"462",6.90966492626084,3.50043515256677,18,1.22735498195229,0.833916637360556,2.7344,0,0.713,0,396.9,666,18.1,83,19.5
"459",6.02938753396556,4.44926217084875,24,1.23609730488857,0.833916637360556,2.7175,0,0.713,0,396.9,666,18.1,84.4,20
"390",5.70602642517872,4.55940834488574,17,1.24549561341797,0.833916637360556,1.9265,0,0.7,0,394.43,666,18.1,97,15.1
"421",6.39161178435271,3.60735008318712,23,1.2489656791006,0.833916637360556,1.8746,0,0.718,0,319.98,666,18.1,95.3,14.2
"428",6.05190283031541,4.40529430678727,23,1.26816847460051,0.833916637360556,1.9356,0,0.679,0,96.73,666,18.1,78.1,11
"449",5.96908929270399,4.79193344892404,22,1.27671164495348,0.833916637360556,2.185,0,0.713,0,304.21,666,18.1,98.3,13
"458",6.06486207312149,4.71238557791918,20,1.28855531848504,0.833916637360556,2.7831,0,0.713,0,272.21,666,18.1,83.7,14.9
"453",6.47256965720407,4.45669892076921,21,1.31330429179045,0.833916637360556,2.4527,0,0.713,0,375.87,666,18.1,99.3,17.8
"372",8.54536512403415,1.1918872768659,23,1.31422930153939,0.833916637360556,1.1296,0,0.668,1,347.88,666,18.1,89.6,50
"356",5.90049113910124,4.19100674811582,12,1.34727713931694,0.833916637360556,2.1222,0,0.77,1,377.73,666,18.1,97.4,17.8
"371",8.4268136740957,1.02841611229752,24,1.35815364331647,0.833916637360556,1.1691,0,0.631,0,366.15,666,18.1,100,50
"448",5.91692242517324,4.53358118368862,24,1.36229418288493,0.833916637360556,2.2616,0,0.713,0,396.9,666,18.1,98.7,14.1
"443",5.62776437244302,4.67020954413666,24,1.38850362956805,0.833916637360556,1.9784,0,0.74,0,386.73,666,18.1,100,15.4
"416",6.02878055971018,5.08622870194921,23,1.42153440626727,0.833916637360556,1.8195,0,0.679,0,21.57,666,18.1,90.8,7.5
"392",5.26534105779884,4.91567320642209,19,1.44775841696885,0.833916637360556,1.77,0,0.7,0,396.9,666,18.1,97,9.7
"434",6.72495623022744,4.60546899497467,20,1.52019859756907,0.833916637360556,2.2222,0,0.713,0,100.63,666,18.1,95,11.7
"401",4.9507961754709,6.22053459009865,22,1.52923259354833,0.833916637360556,1.5741,0,0.693,0,396.9,666,18.1,100,7.2
"436",6.0869871960741,4.57907010334646,22,1.5343070890303,0.833916637360556,2.0026,0,0.74,0,27.49,666,18.1,93.3,9.6
"437",6.02530454317589,4.83725457120135,24,1.55444361468444,0.833916637360556,1.9142,0,0.74,0,9.32,666,18.1,100,8.7
"375",5.90737528185696,4.86811927451631,24,1.65555562609375,0.833916637360556,1.3163,0,0.671,0,396.9,666,18.1,97.9,15
"384",5.6799088586978,5.16849211570217,17,1.66505245342637,0.833916637360556,1.4395,0,0.7,0,285.83,666,18.1,91.2,8.8
"406",5.45822925995699,4.5530991914567,24,1.67732521081752,0.833916637360556,1.1781,0,0.659,0,370.22,666,18.1,100,11.9
"440",5.55700405218192,4.93012620630951,24,1.70214342327538,0.833916637360556,1.8662,0,0.74,0,391.45,666,18.1,92.4,10.5
"400",5.40393492117642,4.86639633830372,23,1.75304366103184,0.833916637360556,1.5888,0,0.693,0,396.9,666,18.1,100,5.6
"427",5.85596746035226,4.78992436995354,24,1.92050297192308,0.833916637360556,1.8629,0,0.679,0,18.82,666,18.1,78.7,10.9
"380",4.83648298720016,5.24594770534244,24,2.40362517969104,0.833916637360556,1.4165,0,0.671,0,396.9,666,18.1,91.9,10.4
"185",7.10847228295782,1.62248240560324,3,-0.951202538580825,-0.525818250464659,3.2797,0,0.488,0,387.11,193,2.46,68.8,29.6
"93",6.33435422215682,2.50731029909564,4,-1.34900744345514,-0.341710340923556,3.6659,28,0.464,0,396.33,270,15.04,28.9,25
"50",5.57961256574288,3.92269698654969,4,-0.751363125104832,-0.926703754699467,6.8147,21,0.439,0,395.56,243,5.64,45.7,19.7
"492",6.45412738569567,3.18154686797197,4,-0.634909866974509,0.763410225319547,2.1099,0,0.609,0,396.9,711,27.74,83.5,20.1
"488",5.91862808174567,3.63278343226294,4,-0.480933234852322,0.763410225319547,1.8209,0,0.609,0,395.09,711,27.74,92.7,15.2
"138",5.77349383670591,4.05602038217741,4,-0.230813169748103,1.62150192036674,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3
"136",5.84160122696872,3.95477462478306,4,-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4
"139",6.19570707191228,3.6845065371525,4,0.14213510198575,1.62150192036674,1.6687,0,0.624,0,396.9,437,21.89,97.9,17.8
"132",6.58666107601598,4.07047829093859,4,0.179614936911932,1.62150192036674,2.3274,0,0.624,0,385.76,437,21.89,97.9,23
"15",6.06887515589807,3.88549648331116,4,0.208132786614066,1.45124616523898,4.4986,0,0.538,0,395.62,307,8.14,56.5,19.9
"13",6.0102368403348,3.46248260674203,4,0.209881682277579,1.45124616523898,4.7075,0,0.538,0,396.9,307,8.14,61.8,20.4
"19",6.51502689086081,3.06670649665096,4,0.27542816205318,1.45124616523898,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
"134",6.42713378962957,3.20769144755908,4,0.410466167700012,1.62150192036674,2.346,0,0.624,0,262.76,437,21.89,98.4,15.6
"131",6.11863770399097,3.81207663215183,4,0.500441605373313,1.62150192036674,2.271,0,0.624,0,396.9,437,21.89,97.7,19.6
"141",6.04305223071844,3.85518722408138,4,0.637889913664838,1.62150192036674,1.4394,0,0.624,0,396.9,437,21.89,100,14.4
"340",6.63058385144819,2.81469446993383,5,-0.942237381503267,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,58.5,18.7
"105",5.94151194194937,4.29515192675984,5,-0.545922346322668,1.368618600426,2.1069,0,0.52,0,394.05,384,8.56,96.7,19.5
"100",6.84410434216418,3.2198035302128,5,-0.488320027076743,1.368618600426,2.7778,0,0.52,0,394.76,384,8.56,79.9,27.5
